PRT(X),PRT(Y),PRT(Z),ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.35E+00,1.82E+00,8.72E+00,0.27901,8.18814,4.84129,-3.51673,8.17151,4.12667,4.23713,0.31004,0.94559,-0.07053,0.73955,-3.50E-04,2772,16.463,7.811,-27.092,5.318,-54.996,40.326,2,53.1629,19.300077,72.86201,-154.839,0,3.924,14.680643,50.6,14 / 36,53003,2018-09-02 17:23:34:844
3.71E+00,4.96E+00,6.99E+00,0.02872,8.02872,4.77072,-6.28366,5.50611,5.13505,4.60333,1.95372,1.09954,-1.29239,0.97179,-0.87387,2361,17.213,7.123,-26.216,22.692,-34.157,50.744,2,53.1629,19.300089,72.86201,-154.839,0,3.852,14.680643,330,14 / 36,53103,2018-09-02 17:23:34:944
2.28E+00,2.81E+00,9.36E+00,-3.55284,7.47127,5.68626,-6.24276,5.63703,5.04205,2.53863,1.97085,0.76641,1.39207,-0.96381,0.63667,2361,21.651,11.186,-24.53,12.688,-33.126,51.906,2,54.5575,19.300089,72.86201,-154.839,0,3.852,14.680643,330,14 / 36,53203,2018-09-02 17:23:35:044
3.50E-01,5.52E+00,7.75E+00,-1.59541,9.2141,1.80545,-5.37791,6.6763,4.76188,3.6421,2.71207,-2.83212,0.73854,-0.79816,0.53282,2457,17.589,4.498,-26.654,16.618,-40.054,49.825,2,54.5575,19.300089,72.86201,-154.839,0,3.852,14.680643,330,14 / 36,53303,2018-09-02 17:23:35:144
1.16E+00,3.94E+00,9.29E+00,-1.79887,9.44786,3.27068,-4.80254,7.26747,4.50443,2.87381,2.3769,-1.11196,0.66397,-0.20746,0.51151,2079,16.838,1.936,-27.092,23.028,-46.452,46.978,2,54.5575,19.300089,72.86201,-154.839,0,3.852,14.680643,330,14 / 36,53403,2018-09-02 17:23:35:244
1.83E+00,3.09E+00,1.01E+01,-1.78027,9.67673,4.24269,-4.54813,7.42081,4.51846,2.64519,2.45606,-0.1539,-0.58612,-0.11426,0.22389,1910,16.463,1.186,-28.342,20.703,-49.436,46.184,2,54.5575,19.300089,72.86201,-154.839,0,3.852,14.680643,330,14 / 36,53503,2018-09-02 17:23:35:344
2.19E+00,1.74E+00,9.88E+00,-1.74594,8.77338,5.04717,-4.06326,7.75591,4.41658,2.21148,1.2195,0.74563,0.39766,-0.07964,0.7496,1895,15.025,1.186,-28.342,18.757,-50.995,43.334,2,58.5537,19.300089,72.86201,-154.839,0,3.852,14.680643,330,14 / 36,53603,2018-09-02 17:23:35:444
2.11E+00,1.40E+00,9.19E+00,-1.20081,8.27426,4.57608,-3.79691,7.9408,4.32406,2.49692,0.54088,0.36496,-0.24364,0.37843,0.06464,1930,16.463,0.497,-29.218,12.201,-54.234,41.215,2,58.5537,19.300089,72.86201,-154.839,0,3.852,14.680643,330,14 / 36,53703,2018-09-02 17:23:35:544
2.45E+00,1.10E+00,9.47E+00,-1.3653,8.25658,5.18929,-3.99645,7.84962,4.31072,2.56741,0.59027,0.88508,-0.05402,0.64314,-0.02325,1900,18.713,2.31,-27.904,11.107,-53.33,41.883,2,58.5537,19.300089,72.86201,-154.839,0,3.852,14.680643,330,14 / 36,53803,2018-09-02 17:23:35:644
1.42E+00,2.90E+00,8.28E+00,-0.79089,8.37141,2.88011,-4.05226,7.8599,4.23929,2.88688,0.67656,0.0158,-0.01993,0.60747,0.15465,1900,19.775,2.31,-31.779,17.57,-53.272,43.708,2,56.0894,19.300089,72.86201,-154.839,0,3.852,14.680643,330,14 / 36,53903,2018-09-02 17:23:35:744
1.73E+00,2.76E+00,9.09E+00,-0.95735,8.97401,3.42276,-4.03331,7.93754,4.11076,2.94986,1.27908,-0.54784,-0.12433,-0.04182,0.1131,1680,21.651,2.686,-26.216,7.807,-54.026,44.746,2,56.0894,19.300098,72.862,-154.839,0,3.816,14.680643,348.9,14 / 36,54003,2018-09-02 17:23:35:844
1.59E+00,2.74E+00,9.27E+00,-1.06963,9.11353,3.4193,-3.97196,7.94372,4.15827,2.8248,1.42748,-0.50831,-0.12166,0.13235,-0.07278,1670,20.526,1.561,-28.342,8.064,-54.099,43.687,2,56.0894,19.300098,72.862,-154.839,0,3.816,14.680643,348.9,14 / 36,54102,2018-09-02 17:23:35:943
2.31E-01,1.70E+00,9.57E+00,-2.81874,8.70995,3.26314,-4.0318,7.89641,4.19067,1.40736,0.88804,-0.79163,-0.12645,-0.03169,0.60046,1691,22.026,3.436,-27.904,6.697,-53.631,43.893,2,57.7628,19.300098,72.862,-154.839,0,3.816,14.680643,348.9,14 / 36,54203,2018-09-02 17:23:36:044
3.60E+00,4.53E+00,1.02E+01,1.8779,11.05626,3.42903,-3.01666,8.24616,4.36704,4.8116,3.08975,-1.46105,-1.02554,-0.72891,-0.2395,1707,20.526,1.561,-30.029,4.201,-58.175,38.29,2,57.7628,19.300098,72.862,-154.839,0,3.816,14.680643,348.9,14 / 36,54303,2018-09-02 17:23:36:144
3.93E+00,3.66E-02,1.08E+01,-0.04378,8.80512,7.39568,-3.06425,7.9711,4.82102,3.05278,1.07539,2.6881,0.57715,-0.01518,0.57542,1928,18.713,5.623,-29.654,0.102,-54.373,32.44,2,57.7628,19.300098,72.862,-154.839,0,3.816,14.680643,348.9,14 / 36,54403,2018-09-02 17:23:36:244
3.69E+00,2.44E+00,7.42E+00,2.49207,7.66983,3.09047,-2.31474,8.62147,4.05989,4.76917,-0.72046,-1.03775,0.4408,0.38536,0.32349,1937,19.089,2.686,-28.78,355.837,-60.925,29.416,2,57.6777,19.300098,72.862,-154.839,0,3.816,14.680643,348.9,14 / 36,54503,2018-09-02 17:23:36:344
2.77E+00,2.04E+00,7.74E+00,1.43535,7.79298,2.98256,-2.38279,8.68452,3.88226,3.79284,-0.59671,-0.82772,0.12175,0.20639,0.05824,1786,21.651,3.061,-31.342,355.435,-62.155,31.156,2,57.6777,19.300098,72.862,-154.839,0,3.816,14.680643,348.9,14 / 36,54603,2018-09-02 17:23:36:444
2.01E+00,3.01E+00,7.58E+00,1.25963,8.11336,1.75891,-2.49136,8.6875,3.80669,3.64116,-0.26414,-1.81955,-0.20316,0.18988,-0.31354,1712,21.275,1.561,-30.467,357.264,-62.692,32.492,2,57.6777,19.300098,72.862,-154.839,0,3.816,14.680643,348.9,14 / 36,54703,2018-09-02 17:23:36:544
1.47E+00,2.22E+00,8.41E+00,0.01128,8.42619,2.59547,-2.72296,8.55015,3.95611,2.57194,0.25488,-1.09752,-0.16533,0.16219,-0.07013,1704,21.651,3.061,-27.904,355.844,-61.005,34.351,2,57.6777,19.300098,72.862,-154.839,0,3.816,14.680643,348.9,14 / 36,54803,2018-09-02 17:23:36:644
1.54E+00,3.08E+00,9.20E+00,0.31096,9.54837,2.31102,-2.62085,8.58813,3.94278,2.83227,1.2864,-1.48202,-0.12326,0.06737,0.05611,1704,20.151,3.81,-35.591,5.171,-61.122,33.828,2,57.8902,19.300098,72.862,-154.839,0,3.816,14.680643,348.9,14 / 36,54903,2018-09-02 17:23:36:744
2.59E+00,2.45E+00,1.01E+01,0.5629,10.02373,3.79579,-2.75726,8.51112,4.01605,3.27127,1.81554,-0.08984,-0.17172,0.47591,-0.10262,1725,24.213,5.247,-30.904,353.739,-60.594,33.953,2,57.8902,19.300098,72.86199,-154.839,0,0.972,14.680643,307.8,14 / 37,55003,2018-09-02 17:23:36:844
3.65E+00,2.47E-01,1.04E+01,0.26151,9.12286,6.25961,-2.60079,8.43762,4.26766,2.76895,0.98809,2.14513,-0.28998,0.30119,0.58661,1750,24.963,5.998,-30.029,354.011,-59.483,33.262,2,57.8902,19.300098,72.86199,-154.839,0,0.972,14.680643,307.8,14 / 37,55103,2018-09-02 17:23:36:944
2.90E+00,9.60E-01,8.99E+00,1.06926,8.44072,4.22008,-1.94299,8.80654,3.85228,2.94311,-0.05243,0.50488,0.59419,-0.24794,0.47209,1781,24.963,3.061,-30.904,347.844,-62.883,27.615,2,58.9679,19.300098,72.86199,-154.839,0,0.972,14.680643,307.8,14 / 37,55203,2018-09-02 17:23:37:044
2.09E+00,-1.39E+00,9.87E+00,-0.45837,8.37427,5.77892,-1.77911,8.9145,3.67924,1.25734,-0.2226,2.23078,0.28368,-0.05141,-0.02965,1804,23.839,0.124,-33.029,348.66,-65.15,25.714,2,58.9679,19.300098,72.86199,-154.839,0,0.972,14.680643,307.8,14 / 37,55303,2018-09-02 17:23:37:144
3.00E-01,1.90E-01,8.63E+00,-1.54799,7.88876,3.14598,-2.35134,8.81969,3.58533,0.71785,-0.6102,-0.30896,-0.24522,0.52383,-0.75775,1786,25.339,1.186,-32.591,353.411,-64.854,31.11,2,58.9679,19.300098,72.86199,-154.839,0,0.972,14.680643,307.8,14 / 37,55403,2018-09-02 17:23:37:244
4.22E-01,1.07E+00,8.96E+00,-1.45418,8.47534,2.76975,-2.80482,8.67454,3.61329,1.23044,0.10502,-0.55328,-0.15735,0.41412,-0.1138,1747,27.525,3.81,-30.092,355.037,-63.071,35.449,2,55.4655,19.300098,72.86199,-154.839,0,0.972,14.680643,307.8,14 / 37,55503,2018-09-02 17:23:37:344
1.94E+00,1.10E+00,9.46E+00,-0.63629,8.86485,3.93829,-2.80138,8.68773,3.58414,2.06045,0.50164,0.48804,0.08659,0.42531,0.40924,1753,31.589,2.686,-31.342,356.784,-61.893,38.206,2,55.4655,19.300098,72.86199,-154.839,0,0.972,14.680643,307.8,14 / 37,55603,2018-09-02 17:23:37:444
1.27E+00,1.59E+00,9.25E+00,-0.65695,8.97606,2.93742,-2.68084,8.76554,3.4855,2.45011,0.60988,-0.76339,-0.1467,0.41891,0.16104,1753,30.901,3.061,-30.092,350.961,-63.359,37.565,2,55.4655,19.300098,72.86199,-154.839,0,0.972,14.680643,307.8,14 / 37,55702,2018-09-02 17:23:37:543
1.55E+00,6.27E-01,1.01E+01,-1.14407,9.32433,4.11543,-2.61148,8.76624,3.53604,1.36967,0.88616,0.71173,-0.12379,0.14673,0.20471,1750,32.713,4.498,-29.654,350.148,-63.339,36.81,2,54.2299,19.300098,72.86199,-154.839,0,0.972,14.680643,307.8,14 / 37,55803,2018-09-02 17:23:37:644
2.70E+00,8.80E-01,1.01E+01,0.20682,9.40176,4.59285,-2.41572,8.77012,3.66329,2.51991,0.99659,1.08871,-0.4407,0.14619,0.11256,1764,31.589,3.81,-33.467,348.545,-63.419,33.402,2,54.2299,19.300098,72.86199,-154.839,0,0.972,14.680643,307.8,14 / 37,55903,2018-09-02 17:23:37:744
3.56E+00,-1.08E+00,9.96E+00,0.16211,8.25797,6.69342,-2.37811,8.63484,3.99431,2.3061,0.06732,2.74024,-0.05667,0.34007,0.17062,1801,33.464,5.998,-28.342,340.162,-61.704,30.768,2,54.2299,19.300095,72.861984,-158.065,0,1.332,14.680643,332.7,14 / 37,56003,2018-09-02 17:23:37:844
4.03E+00,1.30E+00,7.55E+00,2.24977,7.29478,4.08379,-2.34186,8.71042,3.84897,4.42435,-1.02639,0.47837,-0.01193,0.12756,-0.0094,1827,35.275,4.874,-28.78,338.583,-62.474,31.066,2,54.2299,19.300095,72.861984,-158.065,0,1.332,14.680643,332.7,14 / 37,56103,2018-09-02 17:23:37:944
4.45E+00,6.89E-01,7.59E+00,2.29994,7.0186,4.83019,-2.37409,8.59656,4.0784,4.57711,-1.22699,0.91829,-0.41887,-0.04715,-0.08557,1827,33.464,7.874,-28.342,340.771,-61.929,30.917,2,52.2849,19.300095,72.861984,-158.065,0,1.332,14.680643,332.7,14 / 37,56203,2018-09-02 17:23:38:044
3.85E+00,7.03E-01,8.46E+00,1.8065,7.59691,5.0811,-2.05594,8.30115,4.79942,3.7761,-0.35562,0.48324,-0.48437,-0.63943,0.17169,1811,34.901,8.936,-28.342,333.632,-58.799,25.945,2,52.2849,19.300095,72.861984,-158.065,0,1.332,14.680643,332.7,14 / 37,56303,2018-09-02 17:23:38:144
2.66E+00,1.51E+00,8.43E+00,1.57962,7.76308,4.19409,-1.38378,7.93934,5.58771,2.8304,0.19067,-1.22588,-0.49556,-1.04636,-0.16653,2036,30.901,11.873,-31.779,331.47,-54.92,15.698,2,52.2849,19.300095,72.861984,-158.065,0,1.332,14.680643,332.7,14 / 37,56403,2018-09-02 17:23:38:244
1.43E+00,2.17E+00,9.00E+00,0.68384,8.46719,3.94965,-0.89946,7.57734,6.15998,1.53111,1.31201,-1.85115,-0.68785,-1.05063,-0.36574,2383,23.839,14.873,-34.341,332.985,-52.581,11.096,2,49.9305,19.300095,72.861984,-158.065,0,1.332,14.680643,332.7,14 / 37,56503,2018-09-02 17:23:38:344
4.05E-01,2.46E+00,1.00E+01,-0.2608,9.04889,4.99031,-0.88287,7.21713,6.58057,0.83103,2.13072,-1.43357,-0.75229,-0.27031,-0.63951,2383,23.839,18.561,-35.155,334.845,-47.387,7.641,2,49.9305,19.300095,72.861984,-158.065,0,1.332,14.680643,332.7,14 / 37,56603,2018-09-02 17:23:38:444
-2.72E-01,1.74E+00,9.87E+00,-1.12242,8.19495,5.66628,-1.21021,6.85906,6.90356,-0.04318,1.50587,-1.12039,-0.14882,0.59468,-0.10315,2935,20.151,22.998,-36.905,343.189,-44.835,8.502,2,49.9305,19.300095,72.861984,-158.065,0,1.332,14.680643,332.7,14 / 37,56703,2018-09-02 17:23:38:544
7.42E-01,-2.35E+00,1.24E+01,-1.05008,6.77916,10.6205,-1.05319,6.7917,6.99528,-0.03887,0.25816,3.90403,0.53188,-0.06313,0.86411,3178,22.401,22.623,-38.155,341.162,-43.208,9.634,2,59.0077,19.300095,72.861984,-158.065,0,1.332,14.680643,332.7,14 / 37,56803,2018-09-02 17:23:38:644
2.59E+00,-3.20E+00,1.19E+01,1.4946,6.40656,10.71622,-0.60505,7.22426,6.60411,2.17844,-0.64949,4.11526,0.91805,0.23355,0.92909,3241,22.775,19.247,-43.654,338.496,-46.456,5.927,2,59.0077,19.300095,72.861984,-158.065,0,1.332,14.680643,332.7,14 / 37,56902,2018-09-02 17:23:38:743
3.26E+00,-1.33E+00,8.50E+00,3.1057,5.89088,6.35147,0.17049,7.96795,5.71429,2.94146,-1.78513,0.84654,1.24986,-0.39122,1.06918,3175,26.463,11.186,-39.404,326.63,-52.071,1.401,2,59.0077,19.300095,72.86198,-158.065,0,3.708,14.680643,311.8,15 / 37,57003,2018-09-02 17:23:38:844
3.23E+00,2.95E-01,8.40E+00,3.80437,7.18227,3.86794,0.77629,8.18485,5.34565,2.97781,-0.66273,-1.31013,-0.14191,-0.35927,-0.04669,2556,24.213,4.874,-42.342,319.585,-56.742,-7.961,2,57.2966,19.300095,72.86198,-158.065,0,3.708,14.680643,311.8,15 / 37,57103,2018-09-02 17:23:38:944
1.20E+00,1.36E+00,9.15E+00,1.7038,8.30399,3.90321,0.58904,7.97988,5.66966,1.1376,0.63357,-1.54657,-0.50888,-0.17072,-0.53564,2087,22.775,6.747,-42.342,319.439,-55.331,-7.182,2,57.2966,19.300095,72.86198,-158.065,0,3.708,14.680643,311.8,15 / 37,57203,2018-09-02 17:23:39:044
3.78E-01,1.17E+00,9.84E+00,0.76907,8.59898,4.88676,0.46571,7.87187,5.82985,0.55465,1.08012,-1.43866,0.06689,-0.29109,-0.12126,1935,23.463,9.686,-43.217,327.228,-53.389,-4.567,2,57.2966,19.300095,72.86198,-158.065,0,3.708,14.680643,311.8,15 / 37,57302,2018-09-02 17:23:39:143
-2.16E-01,6.36E-01,9.77E+00,0.17705,8.29916,5.19537,0.41716,7.99105,5.66916,-0.18948,0.58782,-0.32333,0.35185,0.26445,0.11949,1838,20.151,8.186,-44.467,327.852,-54.235,-4.337,2,57.2966,19.300095,72.86198,-158.065,0,3.708,14.680643,311.8,15 / 37,57403,2018-09-02 17:23:39:244
2.81E-02,1.78E+00,9.66E+00,0.32732,8.95616,4.01631,0.41434,8.06485,5.56389,-0.10443,1.10719,-1.18747,0.29486,0.32837,0.45451,1813,23.151,5.623,-44.467,325.477,-55.324,-4.259,2,56.7297,19.300095,72.86198,-158.065,0,3.708,14.680643,311.8,15 / 37,57503,2018-09-02 17:23:39:344
1.60E-01,1.58E+00,1.06E+01,0.73427,9.89362,4.05121,0.70891,8.3989,5.01261,-0.02962,1.80063,-0.56755,0.3412,0.57603,0.31284,1798,24.213,1.186,-44.467,319.429,-58.92,-8.05,2,56.7297,19.300095,72.86198,-158.065,0,3.708,14.680643,311.8,15 / 37,57603,2018-09-02 17:23:39:444
1.34E+00,-1.64E+00,1.22E+01,2.5206,9.81689,7.18085,0.77976,8.51611,4.79981,1.2821,1.545,2.71542,0.14412,1.50868,-0.13031,1796,27.901,-3.252,-44.467,312.979,-60.273,-9.227,2,56.7297,19.300095,72.86198,-158.065,0,3.708,14.680643,311.8,15 / 37,57702,2018-09-02 17:23:39:543
3.04E+00,-2.61E+00,8.16E+00,1.8595,5.89652,6.66643,-0.85477,8.59656,4.641,2.66443,-2.37523,2.21824,0.04932,2.4248,0.3922,1984,36.775,-3.94,-36.029,319.513,-61.236,10.436,2,66.4957,19.300095,72.86198,-158.065,0,3.708,14.680643,311.8,15 / 37,57803,2018-09-02 17:23:39:644
3.20E+00,1.30E+00,6.63E+00,2.28018,6.36392,3.18152,-1.86914,8.28506,4.9025,4.08156,-1.62075,-1.54324,-1.63966,1.72919,-0.64484,2261,47.464,-3.252,-31.779,318.164,-59.435,19.214,2,66.4957,19.300095,72.86198,-158.065,0,3.708,14.680643,311.8,15 / 37,57903,2018-09-02 17:23:39:744
3.13E+00,-2.44E+00,7.61E+00,0.52303,4.78616,7.10808,-2.13578,7.70526,5.67784,2.78809,-2.32007,0.89175,-0.99678,0.649,0.53282,2261,51.901,0.81,-22.404,310.796,-54.544,21.814,2,66.4957,19.300098,72.86196,-161.29,0,3.672,14.680643,312.1,15 / 37,58003,2018-09-02 17:23:39:844
1.92E+00,1.77E-01,8.91E+00,-0.71823,6.31464,6.5381,-2.78934,6.86947,6.41875,1.97441,-0.36481,0.05353,0.34386,0.11638,0.13121,3512,53.714,4.874,-18.155,305.062,-43.967,23.204,2,68.6151,19.300098,72.86196,-161.29,0,3.672,14.680643,312.1,15 / 37,58102,2018-09-02 17:23:39:943
2.53E+00,1.36E+00,5.70E+00,1.31247,4.96063,3.79433,-2.35329,6.68985,6.77335,3.67683,-1.55209,-2.40504,-1.45377,-0.17604,-0.24908,3657,53.026,1.561,-20.654,303.322,-44.504,20.058,2,68.6151,19.300098,72.86196,-161.29,0,3.672,14.680643,312.1,15 / 37,58203,2018-09-02 17:23:40:044
1.93E+00,-6.32E-01,8.87E+00,-0.60181,5.05193,7.54518,-2.62116,5.79023,7.46814,1.90001,-0.47466,0.41709,-1.09584,-0.11212,-0.52393,3657,54.088,8.186,-21.092,304.51,-38.685,19.301,2,68.6151,19.300098,72.86196,-161.29,0,3.672,14.680643,312.1,15 / 37,58303,2018-09-02 17:23:40:144
1.93E+00,-6.32E-01,8.87E+00,-0.60181,5.05193,7.54518,-2.62116,5.79023,7.46814,1.90001,-0.47466,0.41709,-1.09584,-0.11212,-0.52393,3657,54.088,8.186,-21.092,304.51,-38.685,19.301,2,63.3617,19.300098,72.86196,-161.29,0,3.672,14.680643,312.1,15 / 37,58403,2018-09-02 17:23:40:244
1.93E+00,-6.32E-01,8.87E+00,-0.60181,5.05193,7.54518,-2.62116,5.79023,7.46814,1.90001,-0.47466,0.41709,-1.09584,-0.11212,-0.52393,3657,54.088,8.186,-21.092,304.51,-38.685,19.301,2,63.3617,19.300098,72.86196,-161.29,0,3.672,14.680643,312.1,15 / 37,58503,2018-09-02 17:23:40:344
1.32E+00,-1.03E+00,1.14E+01,-2.40759,4.30049,10.36585,-3.00882,4.50147,8.17644,0.59373,0.17315,1.97294,-1.45697,0.14514,0.66864,3874,55.963,-1.003,-20.279,289.989,-27.324,20.203,2,63.3617,19.300098,72.86196,-161.29,0,3.672,14.680643,312.1,15 / 37,58603,2018-09-02 17:23:40:444
1.55E+00,-1.71E+00,1.14E+01,-2.24059,2.43158,11.11162,-3.0639,3.3646,8.68691,0.6024,-0.54823,2.79396,-0.63831,0.14568,-0.32791,4518,54.463,0.81,-20.717,287.968,-20.77,19.269,2,63.3617,19.300098,72.86196,-161.29,0,3.672,14.680643,312.1,15 / 37,58703,2018-09-02 17:23:40:544
-1.70E+00,2.90E+00,6.63E+00,-3.36851,4.92691,4.43468,-3.04961,3.17681,8.76231,0.01492,1.405,-3.00556,-0.38638,0.2032,0.29367,4518,52.65,0.497,-21.967,286.298,-19.293,19.428,2,61.4897,19.300098,72.86196,-161.29,0,3.672,14.680643,312.1,15 / 37,58803,2018-09-02 17:23:40:644
-1.61E-01,1.04E+00,8.50E+00,-3.69312,3.40916,6.93555,-4.31665,2.72627,8.37284,0.66815,0.90578,-1.04592,-0.56854,0.43117,0.86945,5603.0005,56.714,-1.752,-16.405,282.196,-16.465,26.863,2,61.4897,19.300098,72.86196,-161.29,0,3.672,14.680643,312.1,15 / 37,58903,2018-09-02 17:23:40:744
1.64E+00,2.43E+00,8.49E+00,-1.89711,4.62637,7.46426,-4.22434,2.63878,8.44761,2.81603,2.17385,-1.59612,-0.66814,0.12224,0.2926,5914,55.214,-4.689,-11.717,276.11,-15.61,26.568,2,61.4897,19.300098,72.86196,-161.29,0,3.672,14.680643,312.1,15 / 37,59003,2018-09-02 17:23:40:844
1.84E+00,7.69E-01,1.01E+01,-2.00183,3.47855,9.44675,-3.44925,2.74717,8.75934,2.18335,0.98648,1.69427,0.07755,-0.85301,0.61111,5952,51.526,-7.253,-13.841,273.092,-15.785,22.972,2,66.7079,19.3001,72.86196,-161.29,0,3.744,14.680643,336.8,15 / 37,59103,2018-09-02 17:23:40:944
9.93E-01,5.03E-01,1.36E+01,-3.54048,4.69778,12.26437,-3.16251,3.21295,8.70895,-0.49945,1.60825,3.88994,0.51804,-0.56805,1.34775,5952,51.151,-9.126,-11.717,270.684,-18.134,20.563,2,66.7079,19.3001,72.86196,-161.29,0,3.744,14.680643,336.8,15 / 37,59203,2018-09-02 17:23:41:044
2.85E+00,-5.31E-01,1.30E+01,-0.95406,4.3613,12.55068,-2.44271,3.96922,8.62837,1.40131,0.534,4.23083,0.84027,-0.82852,0.04652,5700,48.964,-12.814,-13.841,268.259,-21.922,17.434,2,66.7079,19.3001,72.86196,-161.29,0,3.744,14.680643,336.8,15 / 37,59303,2018-09-02 17:23:41:144
4.09E+00,-1.46E+00,9.03E+00,1.84811,3.18187,9.31693,-2.09848,5.16052,8.07068,3.87389,-1.79985,1.52587,1.58383,-0.41093,-0.56813,5554,45.964,-14.314,-13.029,269.667,-29.558,14.276,2,64.2908,19.3001,72.86196,-161.29,0,3.744,14.680643,336.8,15 / 37,59403,2018-09-02 17:23:41:244
2.81E+00,9.29E-01,7.43E+00,1.55066,4.94063,6.09485,-1.63782,5.48928,7.95964,3.18469,-0.38223,-1.66473,-0.04976,-0.70547,-0.27573,5059,46.338,-15.002,-13.029,270.272,-34.16,12.247,2,64.2908,19.3001,72.86196,-161.29,0,3.744,14.680643,336.8,15 / 37,59502,2018-09-02 17:23:41:343
2.80E+00,4.71E-01,7.46E+00,1.74889,4.47199,6.37058,-1.28921,5.31673,8.13884,2.98855,-0.64042,-1.45548,-0.12166,-0.5883,-0.33698,4669,43.025,-13.19,-16.405,272.441,-33.147,9.679,2,64.2908,19.3001,72.86196,-161.29,0,3.744,14.680643,336.8,15 / 37,59603,2018-09-02 17:23:41:444
2.55E+00,7.78E-01,8.30E+00,1.56166,5.15451,6.8557,-1.38164,5.68488,7.87043,2.85169,-0.28817,-0.69289,0.88448,-0.1068,-0.5463,4671,43.776,-12.439,-15.591,272.683,-32.833,8.431,2,67.5224,19.3001,72.86196,-161.29,0,3.744,14.680643,336.8,15 / 37,59703,2018-09-02 17:23:41:544
2.84E+00,1.64E+00,7.62E+00,1.86075,6.00353,5.41151,-1.4302,6.18198,7.47717,3.34078,0.08667,-1.82554,0.48128,-0.30814,-0.47386,4461,41.963,-11.69,-16.405,280.783,-38.227,10.748,2,67.5224,19.3001,72.86196,-161.29,0,3.744,14.680643,336.8,15 / 37,59803,2018-09-02 17:23:41:644
2.68E+00,2.33E+00,8.86E+00,1.48973,7.40909,5.83043,-1.58844,6.20342,7.4273,3.43933,0.88368,-1.82471,-0.20422,-0.1377,-0.40408,4461,37.901,-10.252,-21.529,285.491,-39.24,12.072,2,67.5224,19.3001,72.86196,-161.29,0,3.744,14.680643,336.8,15 / 37,59903,2018-09-02 17:23:41:744
2.84E+00,2.53E+00,1.02E+01,1.46254,8.15533,7.03896,-1.59435,5.89324,7.67451,2.98621,2.52335,-0.29533,-0.05774,0.11371,-0.14096,4177,38.213,-6.877,-17.279,283.648,-37.024,11.527,2,67.5224,19.3001,72.86196,-161.29,0,3.744,14.680643,336.8,15 / 37,60003,2018-09-02 17:23:41:844
4.24E+00,2.93E+00,9.35E+00,3.06572,7.85393,6.54599,-1.48566,5.75171,7.80263,3.74115,1.99193,1.39142,-2.63142,-0.62451,0.68941,4302,36.026,-4.689,-18.529,288.828,-35.91,10.78,2,67.0621,19.300098,72.86195,-161.29,0,3.708,14.680643,270.9,16 / 37,60103,2018-09-02 17:23:41:944
7.12E-01,-6.09E+00,1.16E+01,0.02855,0.52887,13.10561,-0.44275,4.9064,8.47948,1.233,-4.64733,4.79943,0.61391,0.7614,-0.62939,5285,34.213,-2.127,-20.654,286.363,-30.021,2.989,2,67.0621,19.300098,72.86195,-161.29,0,3.708,14.680643,270.9,16 / 37,60203,2018-09-02 17:23:42:044
-3.99E+00,2.64E+00,5.88E+00,-4.05402,5.4997,3.27365,-0.02802,5.73007,7.95839,-4.02681,-0.06415,-4.45388,1.32071,-1.30362,-0.31567,4883,30.525,-2.876,-21.529,288.663,-34.411,1.179,2,67.0621,19.300098,72.86195,-161.29,0,3.708,14.680643,270.9,16 / 37,60303,2018-09-02 17:23:42:144
-1.26E+00,5.15E+00,4.04E+00,-1.25757,6.54135,-0.00459,-0.0641,6.21285,7.58728,-1.27566,0.98874,-7.63115,-0.16907,0.81786,0.72296,4175,31.213,-5.44,-21.967,286.47,-38.148,-0.003,2,59.3316,19.300098,72.86195,-161.29,0,3.708,14.680643,270.9,16 / 37,60403,2018-09-02 17:23:42:244
1.96E+00,-2.02E-01,8.15E+00,1.06044,4.49796,6.99744,-1.04359,5.61105,7.9748,2.11026,-1.06932,-0.67177,-0.21008,1.39096,0.58661,4734,35.275,-7.253,-16.405,280.309,-34.902,7.455,2,59.3316,19.300098,72.86195,-161.29,0,3.708,14.680643,270.9,16 / 37,60503,2018-09-02 17:23:42:344
2.58E+00,1.41E-02,9.07E+00,1.38277,4.862,7.95572,-1.20429,5.06048,8.31334,2.63257,-0.05352,0.10744,-0.76401,0.41199,0.93335,5030,38.963,-8.752,-13.841,276.015,-32.339,8.745,2,59.3316,19.300098,72.86195,-161.29,0,3.708,14.680643,270.9,16 / 37,60602,2018-09-02 17:23:42:443
