ACCELEROMETER.X,ACCELEROMETER.Y,ACCELEROMETER.Z,ORIENTATION.Z,ORIENTATION.X,ORIENTATION.Y,Global X,Global Y,Global Z,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.0056,2.8252,7.7189,109.57,-9.23,-6.22,-1.5060766088,-0.3620202226,8.1348065876,46194,2018-07-07 14:54:27:671
1.0056,2.8252,7.7189,109.57,-9.23,-6.22,-1.5060766088,-0.3620202226,8.1348065876,46217,2018-07-07 14:54:27:694
1.0056,2.8252,7.7189,109.57,-9.23,-6.22,-1.5060766088,-0.3620202226,8.1348065876,46242,2018-07-07 14:54:27:719
1.0056,2.8252,7.7189,105.34,-19.95,-7.42,0.0001806049,0.0004093807,8.2809663331,46266,2018-07-07 14:54:27:743
1.1875,3.4955,8.6766,105.34,-19.95,-7.42,-0.3022304428,-0.0237555458,9.4244446252,46289,2018-07-07 14:54:27:766
1.1875,3.4955,8.6766,105.34,-19.95,-7.42,-0.3022304428,-0.0237555458,9.4244446252,46313,2018-07-07 14:54:27:790
1.1875,3.4955,8.6766,105.34,-19.95,-7.42,-0.3022304428,-0.0237555458,9.4244446252,46337,2018-07-07 14:54:27:814
1.1875,3.4955,8.6766,105.34,-19.95,-7.42,-0.3022304428,-0.0237555458,9.4244446252,46361,2018-07-07 14:54:27:838
1.6472,3.8595,9.4619,105.34,-19.95,-7.42,-0.4501930067,0.3031849386,10.3364386928,46385,2018-07-07 14:54:27:862
1.6472,3.8595,9.4619,105.34,-19.95,-7.42,-0.4501930067,0.3031849386,10.3364386928,46410,2018-07-07 14:54:27:887
1.6472,3.8595,9.4619,105.34,-19.95,-7.42,-0.4501930067,0.3031849386,10.3364386928,46434,2018-07-07 14:54:27:911
1.6472,3.8595,9.4619,105.34,-19.95,-7.42,-0.4501930067,0.3031849386,10.3364386928,46458,2018-07-07 14:54:27:935
1.6472,3.8595,9.4619,103.75,-21.89,-9.88,-0.0003441509,-0.000857752,10.350679149,46481,2018-07-07 14:54:27:958
2.8826,3.4572,11.0038,103.75,-21.89,-9.88,0.7627243299,1.1664771384,11.8068967863,46506,2018-07-07 14:54:27:983
2.8826,3.4572,11.0038,103.75,-21.89,-9.88,0.7627243299,1.1664771384,11.8068967863,46530,2018-07-07 14:54:28:007
2.8826,3.4572,11.0038,103.75,-21.89,-9.88,0.7627243299,1.1664771384,11.8068967863,46554,2018-07-07 14:54:28:031
2.8826,3.4572,11.0038,103.75,-21.89,-9.88,0.7627243299,1.1664771384,11.8068967863,46577,2018-07-07 14:54:28:054
2.8826,3.4572,11.0038,103.75,-21.89,-9.88,0.7627243299,1.1664771384,11.8068967863,46601,2018-07-07 14:54:28:078
1.2354,1.6759,7.9392,103.75,-21.89,-9.88,1.4332390018,0.2012570378,8.0790514405,46626,2018-07-07 14:54:28:103
1.2354,1.6759,7.9392,103.75,-21.89,-9.88,1.4332390018,0.2012570378,8.0790514405,46650,2018-07-07 14:54:28:127
1.2354,1.6759,7.9392,108.56,-11.78,-8.84,-0.0004721361,0.0005407251,8.2076641071,46673,2018-07-07 14:54:28:150
1.2354,1.6759,7.9392,108.56,-11.78,-8.84,-0.0004721361,0.0005407251,8.2076641071,46697,2018-07-07 14:54:28:174
1.2354,1.6759,7.9392,108.56,-11.78,-8.84,-0.0004721361,0.0005407251,8.2076641071,46721,2018-07-07 14:54:28:198
1.8196,2.3463,7.6902,108.56,-11.78,-8.84,-0.8487833505,0.365006629,8.1915554613,46746,2018-07-07 14:54:28:223
1.8196,2.3463,7.6902,108.56,-11.78,-8.84,-0.8487833505,0.365006629,8.1915554613,46775,2018-07-07 14:54:28:252
1.8196,2.3463,7.6902,108.56,-11.78,-8.84,-0.8487833505,0.365006629,8.1915554613,46794,2018-07-07 14:54:28:271
1.8196,2.3463,7.6902,108.56,-11.78,-8.84,-0.8487833505,0.365006629,8.1915554613,46818,2018-07-07 14:54:28:295
1.8196,2.3463,7.6902,108.56,-11.78,-8.84,-0.8487833505,0.365006629,8.1915554613,46841,2018-07-07 14:54:28:318
1.4269,3.2178,8.3414,103.01,-20.82,-9.71,0.0002820646,-0.0003597629,9.0536862217,46866,2018-07-07 14:54:28:343
1.4269,3.2178,8.3414,103.01,-20.82,-9.71,0.0002820646,-0.0003597629,9.0536862217,46889,2018-07-07 14:54:28:366
1.4269,3.2178,8.3414,103.01,-20.82,-9.71,0.0002820646,-0.0003597629,9.0536862217,46913,2018-07-07 14:54:28:390
1.4269,3.2178,8.3414,103.01,-20.82,-9.71,0.0002820646,-0.0003597629,9.0536862217,46938,2018-07-07 14:54:28:415
1.4269,3.2178,8.3414,103.01,-20.82,-9.71,0.0002820646,-0.0003597629,9.0536862217,46961,2018-07-07 14:54:28:438
1.743,3.8307,8.3701,103.01,-20.82,-9.71,-0.5986830597,0.1760600852,9.3478054612,46985,2018-07-07 14:54:28:462
1.743,3.8307,8.3701,103.01,-20.82,-9.71,-0.5986830597,0.1760600852,9.3478054612,47010,2018-07-07 14:54:28:487
1.743,3.8307,8.3701,103.01,-20.82,-9.71,-0.5986830597,0.1760600852,9.3478054612,47033,2018-07-07 14:54:28:510
1.743,3.8307,8.3701,103.01,-20.82,-9.71,-0.5986830597,0.1760600852,9.3478054612,47057,2018-07-07 14:54:28:534
1.743,3.8307,8.3701,102.49,-24.13,-11.76,-0.0008886785,0.0002970777,9.3686116699,47081,2018-07-07 14:54:28:558
1.5227,3.8307,12.2296,102.49,-24.13,-11.76,1.7060759926,-0.6481766482,12.7759604602,47106,2018-07-07 14:54:28:583
1.5227,3.8307,12.2296,102.49,-24.13,-11.76,1.7060759926,-0.6481766482,12.7759604602,47129,2018-07-07 14:54:28:606
1.5227,3.8307,12.2296,102.49,-24.13,-11.76,1.7060759926,-0.6481766482,12.7759604602,47153,2018-07-07 14:54:28:630
1.5227,3.8307,12.2296,102.49,-24.13,-11.76,1.7060759926,-0.6481766482,12.7759604602,47177,2018-07-07 14:54:28:654
1.5227,3.8307,12.2296,102.49,-24.13,-11.76,1.7060759926,-0.6481766482,12.7759604602,47201,2018-07-07 14:54:28:678
0.7661,1.8387,10.4579,102.49,-24.13,-11.76,2.8092428985,-0.7926385532,10.2379332764,47225,2018-07-07 14:54:28:702
0.7661,1.8387,10.4579,102.49,-24.13,-11.76,2.8092428985,-0.7926385532,10.2379332764,47249,2018-07-07 14:54:28:726
0.7661,1.8387,10.4579,111.56,-9.95,-4.19,0.0007653003,0.00025402,10.6459099498,47274,2018-07-07 14:54:28:751
0.7661,1.8387,10.4579,111.56,-9.95,-4.19,0.0007653003,0.00025402,10.6459099498,47297,2018-07-07 14:54:28:774
0.7661,1.8387,10.4579,111.56,-9.95,-4.19,0.0007653003,0.00025402,10.6459099498,47321,2018-07-07 14:54:28:798
0.9577,2.0494,9.5098,111.56,-9.95,-4.19,-0.4376232617,0.1069846227,9.7647614339,47345,2018-07-07 14:54:28:822
0.9577,2.0494,9.5098,111.56,-9.95,-4.19,-0.4376232617,0.1069846227,9.7647614339,47370,2018-07-07 14:54:28:847
0.9577,2.0494,9.5098,111.56,-9.95,-4.19,-0.4376232617,0.1069846227,9.7647614339,47393,2018-07-07 14:54:28:870
0.9577,2.0494,9.5098,111.56,-9.95,-4.19,-0.4376232617,0.1069846227,9.7647614339,47417,2018-07-07 14:54:28:894
0.9577,2.0494,9.5098,111.56,-9.95,-4.19,-0.4376232617,0.1069846227,9.7647614339,47442,2018-07-07 14:54:28:919
0.9481,2.5187,7.9966,111.56,-9.95,-4.19,-1.1472658222,-0.0648262762,8.3587040591,47465,2018-07-07 14:54:28:942
0.9481,2.5187,7.9966,108.43,-17.37,-6.76,0.0001149713,0.000273586,8.4373191697,47490,2018-07-07 14:54:28:967
0.9481,2.5187,7.9966,108.43,-17.37,-6.76,0.0001149713,0.000273586,8.4373191697,47514,2018-07-07 14:54:28:991
