,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,OUT
2,-0.306,9.193999999999999,4.81,0.48700000000000004,9.277999999999999,3.137,-0.698,-0.166,0.768,0.395,0.055999999999999994,0.012,36.0,6.5,-34.6,18.5,185.8,-70.7,-8.6,3.0,1014.4,54.94,23.0246,72.53771,,,,,180.96774,,0 / 0,210,2019-01-05 10:17:47:839,0.19
3,-0.06,9.204,3.45,0.479,9.376,2.835,-0.556,-0.16699999999999998,0.586,0.33299999999999996,0.21,0.233,34.0,6.1,-34.4,20.6,185.3,-72.1,-8.8,3.0,1014.4,54.94,23.0246,72.53771,,,,,180.96774,,0 / 0,310,2019-01-05 10:17:47:939,0.19
4,0.223,7.88,3.4,0.518,9.392999999999999,2.7710000000000004,-0.58,-1.173,1.29,0.502,0.524,0.321,34.0,3.8,-34.7,21.5,179.8,-73.3,-10.6,3.0,1014.4,54.94,23.0246,72.53771,,,,,180.96774,,0 / 0,410,2019-01-05 10:17:48:039,0.19
5,0.069,8.55,1.906,0.337,9.415,2.722,-0.8079999999999999,-0.742,-0.19699999999999998,0.126,0.149,-0.012,29.0,2.7,-33.8,22.9,178.9,-73.7,-8.9,3.0,1014.4,54.3,23.0246,72.53771,,,,,180.96774,,0 / 0,510,2019-01-05 10:17:48:139,0.19
6,-0.223,10.042,3.3739999999999997,0.226,9.41,2.753,-0.406,0.612,0.521,0.036000000000000004,-0.032,-0.027999999999999997,29.0,2.5,-33.8,23.4,182.0,-73.6,-4.7,3.0,1014.4,54.3,23.0246,72.53771,,,,,180.96774,,0 / 0,610,2019-01-05 10:17:48:239,0.19
7,0.23,9.587,2.332,0.159,9.435,2.668,0.076,0.13699999999999998,-0.381,0.027999999999999997,-0.364,0.040999999999999995,29.0,2.5,-34.0,22.9,181.2,-73.9,-3.3,3.0,1014.4,54.3,23.0246,72.53771,,,,,180.96774,,0 / 0,710,2019-01-05 10:17:48:339,0.19
8,0.168,9.69,2.765,0.278,9.476,2.511,-0.23,0.309,0.375,0.294,-0.379,0.023,29.0,3.5,-33.2,23.1,184.0,-74.4,-4.9,3.0,1014.4,58.06,23.0246,72.53771,,,,,180.96774,,0 / 0,809,2019-01-05 10:17:48:438,0.19
9,-0.259,10.427,3.108,0.292,9.532,2.2840000000000003,-0.557,0.87,0.848,0.127,-0.282,-0.08900000000000001,27.0,5.5,-32.9,22.9,183.6,-76.1,-7.6,3.0,1014.4,58.06,23.0246,72.53771,,,,,180.96774,,0 / 0,909,2019-01-05 10:17:48:538,0.19
10,0.632,9.363999999999999,3.285,0.35600000000000004,9.533,2.274,0.47,-0.35,1.4040000000000001,0.022000000000000002,-0.4,-0.039,27.0,5.2,-31.8,23.3,185.1,-76.6,-7.6,3.0,1014.4,58.06,23.0246,72.53771,,,,,180.96774,,0 / 0,1010,2019-01-05 10:17:48:639,0.19
11,1.37,8.332,2.2840000000000003,0.294,9.538,2.26,1.03,-1.354,0.239,0.035,-0.659,-0.33899999999999997,24.0,7.9,-31.6,24.0,188.7,-76.6,-7.4,3.0,1014.4,55.94,23.0246,72.53771,,,,,180.96774,,0 / 0,1110,2019-01-05 10:17:48:739,0.19
0,-0.345,9.079,1.87,0.19399999999999998,9.634,1.821,-0.405,-0.627,-0.073,0.17800000000000002,0.11900000000000001,0.33799999999999997,32.0,-9.1,-17.0,-35.3,9.8,-79.0,-5.3,3.0,1014.4,52.98,23.0246,72.53771,,,,,180.96774,,0 / 0,11,2019-01-05 10:17:52:531,0.19
1,-0.005,9.421,2.82,0.36,9.602,1.96,-1.1740000000000002,0.418,1.621,-0.228,0.37799999999999995,0.046,32.0,-8.5,-17.9,-35.9,7.0,-79.3,-8.2,3.0,1014.4,53.89,23.0246,72.53771,,,,,180.96774,,0 / 0,111,2019-01-05 10:17:52:631,0.19
2,0.85,8.312999999999999,1.48,0.41100000000000003,9.539,2.239,0.19699999999999998,-1.094,-0.389,-0.05,-0.14400000000000002,0.078,32.0,-8.7,-16.0,-36.4,4.7,-77.0,-9.9,3.0,1014.4,53.89,23.0246,72.53771,,,,,180.96774,,0 / 0,211,2019-01-05 10:17:52:731,0.19
3,0.441,10.25,1.98,0.295,9.545,2.229,0.15,0.7090000000000001,-0.1,-0.036000000000000004,-0.094,-0.037000000000000005,34.0,-8.5,-15.5,-35.9,5.8,-76.7,-8.5,3.0,1014.4,53.89,23.0246,72.53771,,,,,180.96774,,0 / 0,311,2019-01-05 10:17:52:831,0.19
4,-0.08900000000000001,10.379000000000001,2.6289999999999996,0.3,9.552999999999999,2.198,-0.24,0.595,-0.177,0.193,-0.22,0.036000000000000004,34.0,-9.1,-15.3,-36.8,6.7,-76.9,-7.8,3.0,1014.4,62.76,23.0246,72.53771,,,,,180.96774,,0 / 0,411,2019-01-05 10:17:52:931,0.19
5,0.14800000000000002,9.424,1.896,0.414,9.579,2.06,-0.243,-0.18899999999999997,-0.13,0.305,-0.447,-0.040999999999999995,33.0,-11.3,-15.3,-36.1,7.5,-77.3,-10.3,3.0,1014.4,62.76,23.0246,72.53771,,,,,180.96774,,0 / 0,511,2019-01-05 10:17:53:031,0.19
6,0.034,10.202,3.122,0.429,9.624,1.834,-0.24100000000000002,0.431,1.097,0.244,-0.447,-0.135,33.0,-12.5,-15.7,-35.5,6.1,-78.6,-13.4,3.0,1014.4,62.76,23.0246,72.53771,,,,,180.96774,,0 / 0,611,2019-01-05 10:17:53:131,0.19
7,1.5490000000000002,9.297,3.091,0.512,9.602,1.9269999999999998,1.0290000000000001,-0.278,1.058,-0.314,-0.515,-0.10400000000000001,28.0,-13.8,-15.1,-35.4,6.3,-79.3,-14.1,3.0,1014.4,62.76,23.0246,72.53771,,,,,180.96774,,0 / 0,710,2019-01-05 10:17:53:230,0.19
8,0.184,9.055,2.603,0.424,9.574,2.079,-0.14400000000000002,-0.578,0.214,0.335,-0.644,-0.278,30.0,-17.6,-14.9,-35.8,16.8,-77.5,-11.5,3.0,1014.4,57.68,23.0246,72.53771,,,,,180.96774,,0 / 0,811,2019-01-05 10:17:53:331,0.19
9,0.893,9.795,0.838,0.331,9.609,1.932,0.6920000000000001,0.278,-1.071,0.316,-0.46799999999999997,-0.305,30.0,-18.9,-15.2,-34.6,19.9,-78.0,-10.6,3.0,1014.4,57.68,23.0246,72.53771,,,,,180.96774,,0 / 0,910,2019-01-05 10:17:53:430,0.19
10,-1.568,10.599,4.42,0.177,9.606,1.965,-1.265,0.705,1.6969999999999998,-0.091,-0.252,0.324,32.0,-19.9,-16.6,-34.0,22.9,-78.9,-8.4,3.0,1014.4,57.68,23.0246,72.53771,,,,,180.96774,,0 / 0,1011,2019-01-05 10:17:53:531,0.19
0,0.7709999999999999,10.14,2.162,0.392,9.629,1.8159999999999998,0.262,0.444,0.368,0.024,0.113,0.005,32.0,6.5,-32.5,22.1,182.5,-79.1,-12.2,3.0,1014.4,42.95,23.0246,72.53771,,,,,180.96774,,0 / 0,9,2019-01-05 10:17:56:751,0.19
1,0.469,10.662,2.9189999999999996,0.424,9.623,1.839,0.026000000000000002,0.993,1.073,-0.042,0.017,-0.044000000000000004,32.0,5.9,-33.3,22.4,181.3,-79.2,-13.0,3.0,1014.4,53.8,23.0246,72.53771,,,,,180.96774,,0 / 0,110,2019-01-05 10:17:56:852,0.19
2,-0.599,9.802,3.9939999999999998,0.444,9.567,2.1069999999999998,-0.446,0.213,1.705,0.249,0.083,-0.11199999999999999,32.0,6.1,-33.4,21.2,183.1,-77.3,-11.9,3.0,1014.4,53.8,23.0246,72.53771,,,,,180.96774,,0 / 0,210,2019-01-05 10:17:56:952,0.19
3,-0.05,8.686,1.386,0.43200000000000005,9.56,2.14,0.27,-0.975,-0.905,0.18100000000000002,0.21,0.396,32.0,5.7,-32.8,23.8,187.1,-76.5,-7.8,3.0,1014.4,53.8,23.0246,72.53771,,,,,180.96774,,0 / 0,310,2019-01-05 10:17:57:052,0.19
4,-0.924,9.9,4.659,0.456,9.506,2.366,-1.0979999999999999,0.009000000000000001,1.8619999999999999,-0.16699999999999998,0.326,0.207,32.0,3.8,-32.5,23.8,178.3,-76.4,-11.7,3.0,1014.4,52.9,23.0246,72.53771,,,,,180.96774,,0 / 0,410,2019-01-05 10:17:57:152,0.19
5,0.84,9.012,1.875,0.376,9.463,2.546,0.51,-0.5489999999999999,-0.626,0.217,0.055,-0.308,32.0,3.4,-33.2,23.6,177.7,-75.0,-10.5,3.0,1014.4,52.9,23.0246,72.53771,,,,,180.96774,,0 / 0,509,2019-01-05 10:17:57:251,0.19
6,-0.32299999999999995,10.267000000000001,1.291,0.121,9.525,2.33,-0.444,0.742,-1.0390000000000001,0.033,-0.14,-0.09300000000000001,29.0,3.7,-32.0,24.2,184.3,-75.9,-4.0,3.0,1014.4,52.9,23.0246,72.53771,,,,,180.96774,,0 / 0,609,2019-01-05 10:17:57:351,0.19
7,-0.239,9.821,1.781,0.124,9.541,2.2640000000000002,-0.433,0.29,-0.375,0.106,-0.042,0.061,29.0,4.1,-32.5,23.9,184.7,-76.3,-3.1,3.0,1014.4,57.58,23.0246,72.53771,,,,,180.96774,,0 / 0,710,2019-01-05 10:17:57:452,0.19
8,0.426,9.551,2.627,0.203,9.547,2.234,0.213,0.034,0.353,-0.005,-0.24100000000000002,-0.035,27.0,3.4,-32.7,23.7,181.7,-76.7,-5.0,3.0,1014.4,57.58,23.0246,72.53771,,,,,180.96774,,0 / 0,810,2019-01-05 10:17:57:552,0.19
9,0.615,10.051,2.248,0.32299999999999995,9.533999999999999,2.273,0.728,0.141,-0.728,-0.204,-0.723,0.079,28.0,5.3,-32.4,24.1,185.1,-76.8,-5.3,3.0,1014.4,57.58,23.0246,72.53771,,,,,180.96774,,0 / 0,910,2019-01-05 10:17:57:652,0.19
10,0.271,9.508,2.799,0.47700000000000004,9.469,2.506,-0.28300000000000003,0.037000000000000005,0.43700000000000006,0.046,-0.746,0.040999999999999995,28.0,7.3,-33.4,21.6,185.1,-74.9,-10.8,3.0,1014.4,58.39,23.0246,72.53771,,,,,180.96774,,0 / 0,1010,2019-01-05 10:17:57:752,0.19
11,0.402,9.23,3.7569999999999997,0.614,9.454,2.535,0.126,-0.342,0.221,-0.204,-0.59,-0.154,28.0,8.3,-32.5,21.6,184.5,-74.9,-13.2,3.0,1014.4,58.39,23.0246,72.53771,,,,,180.96774,,0 / 0,1110,2019-01-05 10:17:57:852,0.19
12,1.3430000000000002,9.038,2.9330000000000003,0.642,9.431000000000001,2.61,1.075,-0.344,-0.48,-0.187,-0.9059999999999999,-0.32799999999999996,28.0,10.4,-32.6,20.8,188.6,-74.1,-13.8,3.0,1014.4,58.39,23.0246,72.53771,,,,,180.96774,,0 / 0,1210,2019-01-05 10:17:57:952,0.19
0,0.345,10.465,1.913,0.49,9.654,1.651,-0.435,0.758,0.2,0.156,0.235,-0.061,28.0,-13.1,-18.7,-34.7,3.3,-79.2,-17.4,3.0,1014.4,55.86,23.0246,72.53771,,,,,180.96774,,0 / 0,10,2019-01-05 10:18:01:486,0.19
1,0.711,10.334000000000001,2.081,0.43,9.699,1.382,0.375,0.619,0.601,0.262,0.11599999999999999,-0.028999999999999998,28.0,-12.2,-18.2,-34.0,2.6,-81.1,-17.1,3.0,1014.4,55.86,23.0246,72.53771,,,,,180.96774,,0 / 0,110,2019-01-05 10:18:01:586,0.19
2,-0.318,10.062999999999999,3.596,0.348,9.708,1.344,-0.778,0.321,2.354,0.183,0.36700000000000005,-0.243,28.0,-11.4,-18.7,-34.1,3.1,-81.8,-18.1,3.0,1014.4,60.87,23.0246,72.53771,,,,,180.96774,,0 / 0,211,2019-01-05 10:18:01:687,0.19
3,0.505,9.105,0.69,0.281,9.743,1.08,0.19,-0.638,-0.373,0.212,0.256,0.256,28.0,-11.5,-19.9,-34.1,5.2,-83.5,-14.6,3.0,1014.4,60.87,23.0246,72.53771,,,,,180.96774,,0 / 0,311,2019-01-05 10:18:01:787,0.19
4,-0.546,9.603,2.4330000000000003,0.40399999999999997,9.732000000000001,1.139,-0.887,-0.155,1.263,0.048,0.341,0.275,27.0,-10.3,-20.4,-33.7,357.4,-83.2,-18.8,3.0,1014.4,60.87,23.0246,72.53771,,,,,180.96774,,0 / 0,411,2019-01-05 10:18:01:887,0.19
5,0.441,9.036,0.235,0.475,9.713,1.2690000000000001,-0.03,-0.892,-0.589,0.07400000000000001,0.009000000000000001,-0.059000000000000004,27.0,-10.0,-20.0,-34.1,356.0,-82.5,-20.1,3.0,1014.4,60.87,23.0246,72.53771,,,,,180.96774,,0 / 0,511,2019-01-05 10:18:01:987,0.19
6,-0.017,10.374,1.489,0.361,9.722999999999999,1.229,-0.45799999999999996,0.615,0.046,-0.107,0.138,0.006999999999999999,27.0,-10.1,-20.1,-34.5,360.0,-82.6,-16.4,3.0,1014.4,51.76,23.0246,72.53771,,,,,180.96774,,0 / 0,611,2019-01-05 10:18:02:087,0.19
7,0.491,9.965,0.965,0.38799999999999996,9.732000000000001,1.1440000000000001,0.096,0.221,-0.172,0.022000000000000002,-0.002,0.065,27.0,-9.5,-19.6,-35.2,358.7,-82.8,-17.6,3.0,1014.4,51.76,23.0246,72.53771,,,,,180.96774,,0 / 0,710,2019-01-05 10:18:02:186,0.19
8,0.642,10.232999999999999,1.228,0.483,9.735,1.0759999999999998,0.415,0.273,-0.33899999999999997,0.022000000000000002,-0.24600000000000002,-0.01,27.0,-9.9,-19.4,-34.4,351.6,-83.1,-24.2,3.0,1014.4,51.76,23.0246,72.53771,,,,,180.96774,,0 / 0,810,2019-01-05 10:18:02:286,0.19
9,0.675,9.936,1.472,0.504,9.735,1.07,0.16899999999999998,0.235,0.462,-0.099,-0.485,-0.133,24.0,-12.1,-18.8,-34.6,350.3,-83.2,-26.9,3.0,1014.4,58.34,23.0246,72.53771,,,,,180.96774,,0 / 0,910,2019-01-05 10:18:02:386,0.19
10,0.405,9.814,2.512,0.426,9.734,1.117,0.19,0.14300000000000002,1.16,-0.125,-0.565,-0.23,24.0,-13.4,-18.5,-34.3,354.8,-83.1,-25.2,3.0,1014.4,58.34,23.0246,72.53771,,,,,180.96774,,0 / 0,1010,2019-01-05 10:18:02:486,0.19
11,1.276,9.165,1.571,0.33,9.738999999999999,1.0979999999999999,0.6509999999999999,-0.754,0.073,0.079,-0.653,-0.14800000000000002,24.0,-14.6,-18.1,-33.7,7.1,-83.1,-17.2,3.0,1014.4,58.34,23.0246,72.53771,,,,,180.96774,,0 / 0,1110,2019-01-05 10:18:02:586,0.19
12,0.41200000000000003,10.37,2.272,0.287,9.732000000000001,1.172,-0.099,0.447,1.376,-0.18100000000000002,-0.115,0.0,24.0,-17.5,-18.7,-34.7,13.0,-82.9,-13.8,3.0,1014.4,56.81,23.0246,72.53771,,,,,180.96774,,0 / 0,1211,2019-01-05 10:18:02:687,0.19
13,0.769,8.902000000000001,1.554,0.44799999999999995,9.697000000000001,1.395,0.294,-0.792,0.14800000000000002,0.083,0.157,0.046,25.0,-18.0,-18.2,-35.0,11.9,-81.7,-16.2,3.0,1014.4,56.81,23.0246,72.53771,,,,,180.96774,,0 / 0,1310,2019-01-05 10:18:02:786,0.19
14,-0.196,10.389000000000001,0.7659999999999999,0.38299999999999995,9.719,1.248,-0.633,0.688,-0.721,0.11599999999999999,0.574,0.166,24.0,-18.0,-17.7,-34.9,11.9,-81.7,-16.8,3.0,1014.4,56.81,23.0246,72.53771,,,,,180.96774,,0 / 0,1411,2019-01-05 10:18:02:887,0.19
0,1.192,9.84,2.004,0.875,9.713,1.028,0.371,0.076,0.843,-0.105,-0.033,0.047,32.0,7.5,-29.9,26.1,157.8,-82.4,-40.4,3.0,1014.4,51.99,23.0246,72.53771,,,,,180.96774,,0 / 0,15,2019-01-05 10:18:06:457,0.19
1,-0.575,10.051,3.417,0.8,9.724,0.9840000000000001,-1.829,0.17600000000000002,2.272,0.271,0.363,-0.07400000000000001,31.0,6.7,-30.2,25.7,158.1,-82.4,-40.0,3.0,1014.4,51.99,23.0246,72.53771,,,,,180.96774,,0 / 0,114,2019-01-05 10:18:06:556,0.19
2,0.345,8.921,1.2309999999999999,0.9359999999999999,9.699,1.109,-0.754,-0.799,0.8420000000000001,-0.284,0.337,0.24,28.0,6.1,-29.2,26.5,154.3,-82.6,-40.1,3.0,1014.4,50.45,23.0246,72.53771,,,,,180.96774,,0 / 0,215,2019-01-05 10:18:06:657,0.19
3,0.747,8.945,1.159,0.934,9.655,1.4409999999999998,-0.192,-0.71,-0.28,-0.34,0.106,-0.107,28.0,4.0,-30.7,26.2,159.6,-79.9,-33.0,3.0,1014.4,50.45,23.0246,72.53771,,,,,180.96774,,0 / 0,315,2019-01-05 10:18:06:757,0.19
4,0.302,10.719000000000001,1.518,0.649,9.642999999999999,1.663,-0.39299999999999996,1.1,-0.111,-0.061,0.067,-0.22699999999999998,27.0,3.2,-31.5,25.3,165.1,-79.4,-26.7,3.0,1014.4,50.45,23.0246,72.53771,,,,,180.96774,,0 / 0,415,2019-01-05 10:18:06:857,0.19
5,-0.20800000000000002,10.334000000000001,1.492,0.583,9.656,1.6119999999999999,-0.71,0.47200000000000003,-0.37200000000000005,0.113,-0.051,0.15,27.0,4.2,-31.1,25.7,170.6,-79.9,-19.9,3.0,1014.4,54.76,23.0246,72.53771,,,,,180.96774,,0 / 0,514,2019-01-05 10:18:06:956,0.19
6,0.804,9.345,1.176,0.657,9.666,1.518,0.131,-0.36700000000000005,-0.324,0.146,-0.071,0.073,25.0,3.5,-31.4,26.5,168.5,-80.0,-22.4,3.0,1014.4,54.76,23.0246,72.53771,,,,,180.96774,,0 / 0,615,2019-01-05 10:18:07:057,0.19
7,1.729,10.171,0.812,0.7240000000000001,9.664,1.5019999999999998,1.102,0.49,-0.726,-0.193,-0.312,-0.055,25.0,3.8,-30.8,24.7,165.4,-80.5,-26.4,3.0,1014.4,54.76,23.0246,72.53771,,,,,180.96774,,0 / 0,715,2019-01-05 10:18:07:157,0.19
8,1.1059999999999999,9.777999999999999,1.053,0.737,9.665,1.486,0.433,0.084,-0.48,0.165,-0.483,0.046,25.0,5.2,-31.1,25.2,169.1,-80.1,-24.3,3.0,1014.4,58.11,23.0246,72.53771,,,,,180.96774,,0 / 0,815,2019-01-05 10:18:07:257,0.19
9,1.8359999999999999,8.982999999999999,2.5639999999999996,0.8690000000000001,9.627,1.655,1.058,-0.703,0.912,-0.17300000000000001,-0.506,-0.17800000000000002,25.0,6.8,-31.2,24.2,170.6,-79.5,-27.6,3.0,1014.4,58.11,23.0246,72.53771,,,,,180.96774,,0 / 0,915,2019-01-05 10:18:07:357,0.19
10,1.8530000000000002,9.244,1.733,0.863,9.613999999999999,1.733,0.557,-0.41200000000000003,0.654,-0.141,-0.7659999999999999,0.044000000000000004,25.0,7.8,-32.1,23.6,171.6,-78.8,-26.6,3.0,1014.4,58.11,23.0246,72.53771,,,,,180.96774,,0 / 0,1015,2019-01-05 10:18:07:457,0.19
11,-0.09300000000000001,10.389000000000001,4.221,0.9390000000000001,9.552999999999999,2.0069999999999997,-0.963,0.7659999999999999,1.9609999999999999,-0.08,-0.138,0.081,25.0,9.6,-31.8,23.3,178.4,-77.3,-25.5,3.0,1014.4,56.27,23.0246,72.53771,,,,,180.96774,,0 / 0,1115,2019-01-05 10:18:07:557,0.19
12,1.1320000000000001,8.78,2.502,1.1,9.507,2.138,0.09699999999999999,-0.636,-0.32299999999999995,0.17600000000000002,0.052000000000000005,0.04,24.0,8.7,-32.5,21.8,178.1,-76.4,-25.9,3.0,1014.4,56.27,23.0246,72.53771,,,,,180.96774,,0 / 0,1215,2019-01-05 10:18:07:657,0.19
13,0.615,9.412,3.963,1.031,9.502,2.195,-0.382,-0.121,2.1,-0.326,0.188,0.25,24.0,9.0,-32.2,21.7,176.9,-76.3,-26.3,3.0,1014.4,56.27,23.0246,72.53771,,,,,180.96774,,0 / 0,1315,2019-01-05 10:18:07:757,0.19
0,1.317,10.329,1.3359999999999999,0.768,9.64,1.6280000000000001,0.39799999999999996,0.76,0.172,0.08800000000000001,0.125,-0.098,34.0,-12.8,-15.4,-35.5,354.1,-79.2,-25.2,3.0,1014.4,47.61,23.0246,72.53771,,,,,180.96774,,0 / 0,13,2019-01-05 10:18:11:594,0.19
1,1.393,9.754,2.5669999999999997,0.85,9.629,1.65,0.534,0.040999999999999995,0.97,0.1,-0.071,-0.02,34.0,-12.7,-16.3,-34.6,352.7,-79.5,-25.5,3.0,1014.4,47.61,23.0246,72.53771,,,,,180.96774,,0 / 0,113,2019-01-05 10:18:11:694,0.19
2,-0.22,9.275,2.48,0.818,9.652999999999999,1.5219999999999998,-1.088,-0.375,0.9540000000000001,0.545,0.157,0.078,34.0,-12.4,-17.3,-35.1,350.8,-78.9,-27.1,3.0,1014.4,51.58,23.0246,72.53771,,,,,180.96774,,0 / 0,214,2019-01-05 10:18:11:795,0.19
3,1.595,8.927999999999999,1.13,1.04,9.655,1.3659999999999999,0.43,-0.76,-0.583,-0.252,0.11199999999999999,0.442,32.0,-13.1,-18.7,-34.6,345.0,-80.4,-33.9,3.0,1014.4,51.58,23.0246,72.53771,,,,,180.96774,,0 / 0,313,2019-01-05 10:18:11:894,0.19
4,0.33799999999999997,9.618,3.263,1.163,9.573,1.7819999999999998,-0.826,0.045,1.482,-0.132,0.024,0.08900000000000001,32.0,-12.4,-17.5,-34.7,339.1,-79.1,-37.6,3.0,1014.4,51.58,23.0246,72.53771,,,,,180.96774,,0 / 0,413,2019-01-05 10:18:11:994,0.19
5,0.599,9.769,1.08,1.073,9.571,1.85,-0.41200000000000003,0.06,-0.773,0.051,0.038,-0.11599999999999999,35.0,-12.2,-16.9,-35.8,346.0,-77.2,-30.7,3.0,1014.4,54.88,23.0246,72.53771,,,,,180.96774,,0 / 0,513,2019-01-05 10:18:12:094,0.19
6,0.62,9.905,2.246,0.948,9.595,1.7930000000000001,-0.255,0.204,0.248,-0.09300000000000001,0.006,-0.028999999999999998,35.0,-12.5,-16.7,-35.0,348.1,-77.7,-29.4,3.0,1014.4,54.88,23.0246,72.53771,,,,,180.96774,,0 / 0,613,2019-01-05 10:18:12:194,0.19
7,1.1540000000000001,9.74,1.7790000000000001,0.9209999999999999,9.607999999999999,1.7369999999999999,0.19,0.152,0.027000000000000003,0.005,-0.13699999999999998,0.04,35.0,-12.3,-16.0,-35.9,349.9,-78.4,-27.5,3.0,1014.4,54.88,23.0246,72.53771,,,,,180.96774,,0 / 0,713,2019-01-05 10:18:12:294,0.19
8,1.4269999999999998,10.335999999999999,1.9869999999999999,0.956,9.619,1.652,0.622,0.552,-0.039,0.141,-0.33399999999999996,-0.099,35.0,-13.3,-16.3,-36.1,350.4,-78.5,-29.0,3.0,1014.4,65.12,23.0246,72.53771,,,,,180.96774,,0 / 0,813,2019-01-05 10:18:12:394,0.19
9,1.197,9.747,1.2590000000000001,0.875,9.648,1.521,0.011000000000000001,0.271,0.184,0.156,-0.456,0.059000000000000004,33.0,-14.0,-16.1,-35.5,350.2,-78.8,-30.1,3.0,1014.4,65.12,23.0246,72.53771,,,,,180.96774,,0 / 0,912,2019-01-05 10:18:12:493,0.19
10,1.6740000000000002,9.096,3.175,0.9690000000000001,9.597999999999999,1.765,0.7040000000000001,-0.502,1.41,-0.317,-0.34600000000000003,-0.263,33.0,-16.2,-15.8,-34.7,353.3,-78.8,-30.6,3.0,1014.4,65.12,23.0246,72.53771,,,,,180.96774,,0 / 0,1013,2019-01-05 10:18:12:594,0.19
11,1.317,9.208,1.6019999999999999,0.8320000000000001,9.567,1.9880000000000002,0.21600000000000003,-0.521,0.11699999999999999,0.109,-0.809,-0.282,31.0,-18.3,-14.4,-36.5,2.4,-77.4,-23.8,3.0,1014.4,65.12,23.0246,72.53771,,,,,180.96774,,0 / 0,1113,2019-01-05 10:18:12:694,0.19
12,-0.467,11.045,2.66,0.615,9.609,1.86,-1.058,1.51,0.765,0.049,-0.042,-0.214,38.0,-19.4,-14.9,-36.2,9.4,-78.4,-19.3,3.0,1014.4,58.49,23.0246,72.53771,,,,,180.96774,,0 / 0,1213,2019-01-05 10:18:12:794,0.19
13,4.638,6.187,9.934,0.794,9.587,1.9040000000000001,1.198,-3.74,4.842,1.037,0.7020000000000001,-0.188,38.0,-19.7,-15.1,-35.6,9.0,-78.1,-21.0,3.0,1014.4,58.49,23.0246,72.53771,,,,,180.96774,,0 / 0,1313,2019-01-05 10:18:12:894,0.19
14,-0.20600000000000002,10.88,2.758,0.578,9.672,1.515,-0.8190000000000001,1.2229999999999999,0.953,0.9109999999999999,1.2790000000000001,-0.2,29.0,-19.5,-18.2,-35.9,7.6,-80.5,-20.9,3.0,1014.4,58.49,23.0246,72.53771,,,,,180.96774,,0 / 0,1413,2019-01-05 10:18:12:994,0.19
15,0.259,10.231,0.9,0.6809999999999999,9.69,1.345,-0.655,0.45399999999999996,-0.32899999999999996,-0.42700000000000005,0.754,0.38299999999999995,29.0,-16.6,-19.7,-37.1,358.8,-83.3,-27.6,3.0,1014.4,55.77,23.0246,72.53771,,,,,180.96774,,0 / 0,1512,2019-01-05 10:18:13:093,0.19
16,1.053,9.539,-0.345,0.8690000000000001,9.686,1.263,0.12,-0.12300000000000001,-1.272,-0.14,1.1840000000000002,0.136,22.0,-13.4,-19.3,-37.9,342.9,-81.0,-34.5,3.0,1014.4,55.77,23.0246,72.53771,,,,,180.96774,,0 / 0,1613,2019-01-05 10:18:13:194,0.19
0,1.571,10.255,1.4369999999999998,0.601,9.401,2.725,0.655,0.894,-0.8959999999999999,0.02,-0.053,-0.039,32.0,5.2,-34.3,20.5,180.8,-73.1,-12.8,3.0,1014.4,49.01,23.0246,72.53771,,,,,180.96774,,0 / 0,7,2019-01-05 10:18:16:105,0.19
1,0.764,10.437000000000001,4.3069999999999995,0.634,9.382,2.782,0.04,0.8320000000000001,1.672,-0.11699999999999999,-0.047,-0.006999999999999999,32.0,5.2,-35.0,19.9,180.8,-73.1,-12.8,3.0,1014.4,49.01,23.0246,72.53771,,,,,180.96774,,0 / 0,107,2019-01-05 10:18:16:205,0.19
2,-0.74,8.947000000000001,4.561,0.485,9.426,2.6630000000000003,-1.25,-0.425,1.989,0.5770000000000001,0.185,-0.006,34.0,6.2,-35.1,19.9,182.0,-73.1,-11.8,3.0,1014.4,59.95,23.0246,72.53771,,,,,180.96774,,0 / 0,208,2019-01-05 10:18:16:306,0.19
3,0.11,8.634,3.7089999999999996,0.5670000000000001,9.443,2.5839999999999996,-0.33899999999999997,-0.836,0.895,0.08199999999999999,0.366,0.23,32.0,4.0,-34.3,22.4,178.5,-74.3,-12.4,3.0,1014.4,59.95,23.0246,72.53771,,,,,180.96774,,0 / 0,308,2019-01-05 10:18:16:406,0.19
