ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y ,GRAVITY Z ,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z ,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT,MAGNETIC FIELD X,MAGNETIC FIELD Y ,MAGNETIC FIELD Z ,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,ATMOSPHERIC PRESSURE,SOUND LEVEL,OUT,,,,,,,,
4.2066,5.7899,5.7189,5.3532,5.4111,6.1833,-0.9748,0.3274,-0.1797,0.7408,0.1059,0.3153,5998,11.53,-32.77,-5.88,203.89,-33.49,-40.88,2,39.618,19.300032,2.5,,,,,,,,
5.7714,3.9796,4.1385,6.2886,4.9237,5.6905,0.4139,-1.4148,-2.0406,-0.0181,0.0349,-0.0295,4713,4.35,-37.24,0.45,184.6,-29.36,-47.3,2,43.034,19.300032,2.5,,,,,,,,
5.6178,4.7453,6.4392,5.8397,4.4588,6.4952,-0.1195,0.3277,-0.0579,-0.6122,0.0979,-0.5841,5912,10.17,-36.25,-9.07,202.76,-27.04,-41.96,2,52.207,19.300032,2.5,,,,,,,,
7.3356,3.5482,7.1889,4.1225,6.269,6.3146,2.3582,-0.8344,1.7993,0.4285,0.1689,-0.9264,5855,18,-33.31,-12.26,210.08,-32.69,-41.36,2,47.46,19.300032,2.5,,,,,,,,
4.1301,5.3697,6.7916,4.7859,5.5834,6.4878,-0.4987,-0.1338,0.4644,-0.1527,-0.392,0.1768,5751,22.17,-32.22,-12.29,222.39,-40.51,-31.56,2,47.139,19.300032,2.5,,,,,,,,
2.278,5.7545,6.6848,3.4079,5.1243,7.6353,-1.042,1.1012,-0.2412,-0.6431,1.1955,-0.2908,10184,25.65,-29.62,-14.64,230.22,-31.71,-33.38,2,46.515,19.300032,2.5,,,,,,,,
5.5666,3.6635,4.0967,4.1781,4.5732,7.6026,0.6914,-1.4246,-1.3388,0.5647,-0.7811,0.054,11058,22.84,-31.45,-17.31,231.15,-24.86,-24.02,2,44.799,19.300032,2.5,,,,,,,,
5.4173,4.2409,5.481,5.4366,4.1152,7.0483,0.4239,-1.3717,0.6922,0.1824,-0.8355,-0.5347,11432,20.3,-28.64,-22.42,230.49,-24.81,-37.64,2,72.802,19.300032,2.5,,,,,,,,
4.6328,3.3474,11.2956,5.0422,4.1628,7.3088,-0.4594,-0.5808,3.8454,-1.0423,0.5683,-0.0309,9143,20.27,-22.58,-29.98,246.21,-29.35,-40.77,2,70.259,19.300024,2.5,,,,,,,,
4.3794,5.0675,6.427,4.5266,4.202,7.6173,-0.2135,0.3732,-0.4146,0.8335,0.7784,0.7225,10932,23.36,-22.34,-26.2,244.69,-25.88,-33.44,2,73.918,19.300024,2.5,,,,,,,,
6.2274,4.9417,5.8844,5.6887,5.258,6.0135,0.384,-0.4543,-0.1809,0.8328,-0.5193,-0.0857,8760,9.81,-40.17,-4.92,196.83,-27.52,-36.68,2,55.518,19.30002,2.5,,,,,,,,
4.9302,4.7124,5.3049,5.6395,5.9357,5.3976,0.0852,-1.8336,-1.1913,-0.0307,0.0296,0.1646,4523,4.91,-40.93,9.94,174.48,-37.25,-46.26,2,44.086,19.30002,2.5,,,,,,,,
5.9284,4.0584,5.3605,5.2871,4.5974,6.8616,0.7038,-0.5875,-1.0452,0.4377,-0.1019,0.1771,7572,-0.18,-41.92,5.36,175.59,-27.41,-37.11,2,55.615,19.30002,2.5,,,,,,,,
6.0445,4.382,6.2515,5.0829,3.5042,7.6194,1.1741,0.7917,-0.1095,0.2152,-0.1053,0.0457,8579,-3.52,-40.99,0.51,174.14,-20.94,-33.71,2,62.813,19.30002,2.5,,,,,,,,
2.7878,2.2566,7.6008,4.4051,3.5957,7.9898,-1.1425,-1.4827,-0.9481,0.0981,0.2157,-0.1425,9750,2.62,-40.6,-1.79,180.81,-22.25,-31.17,2,41.3,19.300016,2.5,,,,,,,,
5.0033,2.4805,7.7548,4.5743,1.9401,8.4547,0.2779,0.5391,-0.7796,0.5654,-0.4602,0.5814,11784,-8.82,-37.87,-6.27,171.21,-10.68,-25.69,2,41.607,19.300016,2.5,,,,,,,,
4.5008,1.4264,7.1823,4.1642,1.9526,8.6612,0.9551,-0.8507,-1.2551,0.3221,0.0981,0.1298,12022,-12.13,-38.22,-4.19,165.64,-11.48,-25.68,2,60.882,19.300016,2.5,,,,,,,,
5.1374,1.0989,8.4741,4.2095,1.2287,8.7716,0.7735,0.0044,-0.4588,-0.0848,0.032,0.1548,12303,-15.27,-37.07,-7.09,163.36,-7.2,-25.64,2,58.2,19.300016,2.5,,,,,,,,
4.3154,1.1599,9.7518,3.8323,0.8022,8.9911,0.3071,0.4809,0.8177,0.5088,0.3581,0.2228,12734,-15.65,-36.61,-11.71,165.44,-3.24,-25.31,2,51.033,19.300016,2.5,,,,,,,,
3.8042,2.1327,8.1554,4.6059,3.5773,7.8841,-0.1221,-1.9583,0.0353,1.0184,0.2045,0.275,11609,-19.9,-37.54,0.24,161.15,-8.3,-21.96,2,70.361,19.300016,2.5,,,,,,,,
4.1213,3.8714,7.3662,4.2488,4.0562,7.8527,0.2199,-0.2782,-0.5945,0.1147,-0.1476,0.3093,5895,-26.56,-32.88,7.28,137.29,-24.85,-26.87,2,61.206,19.300016,2.5,,,,,,,,
3.2196,2.792,11.6066,3.3485,2.7975,8.7825,0.1432,0.109,2.364,-1.3719,1.0753,-0.3177,6147,-23.21,-36.2,7.24,142.37,-24.84,-30.13,2,58.703,19.300016,2.5,,,,,,,,
4.7822,3.5955,7.9173,4.3264,3.5002,8.0747,-0.1143,0.1014,-0.5408,0.3187,0.0987,0.63,6630,-31.83,-28.02,10.83,125.95,-20.91,-28.18,2,57.893,19.300016,2.5,,,,,,,,
5.293,3.4408,7.6965,4.8991,3.1775,7.8786,-0.0392,0.5499,-0.41,0.0049,-0.1273,0.2596,5863,-35.45,-23.78,12.88,119.02,-18.91,-31.87,2,52.715,19.300016,2.5,,,,,,,,
4.3737,3.3676,7.1233,5.5698,3.948,7.0399,-0.4118,-0.602,-0.6578,0.7164,-0.4157,0.1189,5686,-35.74,-19.64,21.05,111.13,-23.74,-38.35,2,64.824,19.300016,2.5,,,,,,,,
5.3453,4.2622,7.4335,5.5191,3.9545,7.0761,-0.5253,0.1586,0.4161,0.3719,0.1806,0.2539,4541,-41.92,-10.69,20.12,104.13,-22.35,-38.18,2,54.535,19.300016,2.5,,,,,,,,
6.5584,2.7301,7.8996,5.0612,3.795,7.4935,1.1442,-0.8358,0.0882,0.277,0.1278,0.9724,4990,-47.29,3.36,4.7,75.92,-24.26,-30.57,2,39.698,19.300016,2.5,,,,,,,,
6.6537,4.2911,7.2654,5.6968,4.0567,6.8746,-0.0556,-0.1136,-0.2814,0.3694,0.1436,0.0421,3558,-43.51,21,-9.39,40.6,-23.69,-39.13,2,66.414,19.300016,2.5,,,,,,,,
3.4912,4.5887,7.5151,5.4321,4.6149,6.7354,-0.794,-0.4187,-0.6903,0.2505,-0.0381,-0.179,3255,-45.1,15.42,-17.66,31.11,-29.01,-42.87,2,60.539,19.300016,2.5,,,,,,,,
6.3929,4.035,7.3195,5.7055,4.8716,6.3155,0.6898,-0.8137,0.7992,-0.1976,0.3322,-0.1757,3479,-38.43,16.13,-16.92,25.15,-30.04,-45.99,2,65.107,19.300016,2.5,,,,,,,,
6.3007,4.805,6.0253,6.0096,4.6984,6.1628,0.3154,0.0919,-0.2965,-0.0648,-0.0495,0.0805,3331,-34.94,18.72,-15.8,22.29,-28.63,-44.28,2,65.468,19.300016,2.5,,,,,,,,
7.0758,4.1503,7.3151,6.3683,4.1537,6.1936,-0.3592,0.9118,0.3998,-0.2917,-0.2829,-0.0507,3766,-35.25,17.92,-12.94,26.11,-25.06,-45.8,2,58.559,19.300016,2.5,,,,,,,,
5.7823,3.5441,6.1695,6.5775,3.5444,6.3517,-0.7353,-0.2144,-0.5983,-0.385,0.1453,0.1121,3757,-36.02,18.38,-10.79,30.6,-21.19,-46,2,52.427,19.300016,2.5,,,,,,,,
6.4772,3.4529,7.6075,6.8818,3.2655,6.1764,-1.0476,0.3023,0.6315,-0.0929,-0.1326,-0.0673,4287,-36.67,18.44,-6.27,39.23,-18.37,-45.24,2,55.719,19.300016,2.5,,,,,,,,
7.9078,3.7126,4.1427,7.4396,3.6624,5.2355,-0.1535,-0.1171,1.4336,-0.0539,-0.1366,0.2218,3726,-39.44,20.6,0.96,36.73,-21.93,-54.86,2,58.581,19.300016,2.5,,,,,,,,
5.3425,2.2452,8.9671,6.2334,3.5351,6.6946,0.7327,0.6389,1.0128,-0.1098,0.808,-0.2839,3955,-44.89,19.23,3.65,52.14,-21.13,-42.96,2,60.71,19.300016,2.5,,,,,,,,
4.8338,3.6151,6.0814,6.8688,3.5827,6.0128,-2.2865,-0.5369,0.4419,0.4388,-0.3116,0.9659,4478,-48.55,29.69,-7.58,31.22,-21.43,-48.8,2,50.71,19.300013,2.5,,,,,,,,
7.5174,3.5786,5.2118,7.4294,3.3964,5.4258,0.1066,0.2901,-0.0259,-0.1669,0.0089,-0.1666,3123,-41.5,33.56,-22.44,7.97,-19.38,-54.27,2,42.578,19.300013,2.5,,,,,,,,
7.6143,3.1304,5.271,7.439,2.7289,5.7779,-0.0517,0.3889,-0.3676,0.4851,-0.1345,0.7048,3358,-31.32,31.07,-28.65,354.65,-16.16,-52.16,2,48.745,19.300013,2.5,,,,,,,,
7.0673,2.8338,6.5108,7.1963,2.6086,6.1302,0.2053,0.3957,-0.629,-0.2839,0.1449,0.1071,3238,-23.7,28.47,-33.51,349.52,-15.71,-49.4,2,48.618,19.300013,2.5,,,,,,,,
6.1792,4.1774,5.8108,7.0737,4,5.4895,-0.6813,0.0488,0.6684,1.2023,0.0159,0.1097,3171,-24.4,16.36,-40.07,332.28,-19.68,-50.62,2,42.477,19.300013,2.5,,,,,,,,
7.5289,4.3773,6.4389,6.5035,4.5854,5.7314,0.812,-0.267,0.5696,0.1849,0.065,0.2773,2292,-8.92,8.52,-39.21,316.39,-28.02,-47.05,2,41.531,19.300013,2.5,,,,,,,,
7.2311,3.9018,4.004,7.0338,4.6256,5.0298,-0.7022,-0.6583,-0.327,-0.0383,-0.7419,0.1395,3478,-14.39,11.84,-34.22,322.34,-28.14,-54.43,2,48.758,19.300013,2.5,,,,,,,,
8.1319,4.9345,5.1853,7.4542,4.3202,4.6842,0.865,0.6512,-0.3548,0.0568,-0.0031,0.1721,2956,-15.75,15.5,-32.21,328.92,-26.54,-54.24,2,47.87,19.300013,2.5,,,,,,,,
3.5681,3.669,8.6576,4.9515,4.2878,7.2985,-0.4479,-0.5991,0.5681,0.052,0.8644,0.2402,3793,-2.9,17.45,-37.07,328.13,-25.93,-34.15,2,40.494,19.30002,2.5,,,,,,,,
4.5134,4.9145,7.6379,5.2122,4.3841,7.0557,-1.5675,0.4364,0.2963,0.6498,0.0582,0.7907,4131,6.66,11.81,-36.45,308.92,-26.55,-36.45,2,36.094,19.30002,2.5,,,,,,,,
8.0321,3.4643,8.049,6.17,5.5561,5.2184,1.7414,-2.139,2.1665,1.4011,0.3503,0.9043,3266,13.92,-11.29,-33.81,265.62,-34.51,-49.78,2,42.711,19.300026,2.5,,,,,,,,
4.4148,7.1402,7.5324,5.3279,5.7124,5.929,-0.8134,1.719,1.859,0.2689,0.5259,0.4155,2772,17.57,-2.87,-35.08,277.68,-34.86,-43.4,2,49.88,19.300026,2.5,,,,,,,,
4.3143,5.9906,6.1196,4.2272,7.3944,4.8604,0.3834,-1.3493,0.8499,-0.3133,-0.5685,-0.6338,2153,24.06,-10.44,-32.12,268.15,-47.74,-42.51,2,44.548,19.300026,2.5,,,,,,,,
3.207,7.8231,4.5153,3.1205,7.9567,4.8086,0.0456,-0.0925,-0.3022,-0.3999,-0.1253,-0.1046,3070,22.69,-2.94,-31.79,278.87,-55.32,-36.62,2,46.362,19.300026,2.5,,,,,,,,
1.1436,8.7919,4.1843,2.9637,8.2498,4.3964,-1.8631,-0.1099,-0.126,0.1481,-0.117,-0.2285,2733,20.83,-1.24,-31.89,288.64,-57.27,-33.98,2,54.846,19.300032,2.5,,,,,,,,
2.9115,7.2073,8.0551,1.6711,8.2232,5.0751,0.7622,0.868,0.4646,-0.0148,0.5224,-0.2422,28071.002,23.68,3.02,-28.68,294.58,-58.85,-24.7,2,47.75,19.300032,2.5,,,,,,,,
1.6698,7.2509,7.4797,1.1631,7.8778,5.7235,-0.6228,-1.0137,3.2754,0.4874,1.0242,0.745,32764.998,29.85,-5.18,-21.26,284.61,-53.45,-11.49,2,66.231,19.300032,2.5,,,,,,,,
3.0671,7.9722,4.4516,2.5102,7.3813,5.9486,0.4896,0.7114,-1.2478,-0.5971,-1.1337,0.2557,7547,32.91,-10.34,-9.9,265.6,-52.68,-9.67,2,65.622,19.300032,2.5,,,,,,,,
4.699,7.1732,10.778,3.8993,6.9645,5.6975,-0.0603,1.9171,1.6308,-0.5,-0.7771,0.0299,7170,21.85,-2.89,-26.2,277.46,-45.25,-34.39,2,65.901,19.300032,2.5,,,,,,,,
2.1328,7.1008,5.2083,4.3705,7.7384,4.1456,-2.4323,-0.708,0.1945,0.2175,-0.1482,0.2341,32764.998,17.54,-7.94,-28.81,272.01,-53.1,-45.53,2,67.844,19.300032,2.5,,,,,,,,
4.8788,6.7256,8.2966,3.4516,6.9975,5.9407,1.0613,-0.0221,2.2287,0.3954,2.1751,0.4851,32764.998,25.62,-14.7,-21.02,258.25,-45.52,-30.16,2,66.813,19.30002,2.5,,,,,,,,
4.9761,6.9364,4.2779,4.9003,7.2788,4.3792,-0.121,-0.2998,-1.3838,-1.2102,-1.4019,0.2878,3783,28.95,-18.77,-13.83,247.61,-50.86,-28.66,2,50.792,19.30002,2.5,,,,,,,,
2.8162,3.6861,7.5945,4.8811,6.6339,5.3231,-0.9599,-1.2408,2.0255,-0.7068,-0.5718,-0.3131,32764.998,18.46,-20.99,-23.98,244.73,-41.66,-48.61,2,50.378,19.300014,2.5,,,,,,,,
5.0078,5.5248,1.3785,5.0711,6.751,4.9878,-0.6435,-4.7612,6.6797,1.3214,2.3765,1.5805,6444,22.09,-26.64,-17.44,231.17,-43.5,-45.47,2,48.843,19.300014,2.5,,,,,,,,
1.0604,3.973,10.0091,-0.753,4.2635,8.7992,2.612,-0.3148,-0.5745,-0.3289,0.9418,0.5397,6774,-3.23,-39.76,-1.92,174.88,-25.77,4.89,2,64.035,19.300014,2.5,,,,,,,,
-3.2486,4.3849,8.8787,-1.5841,4.2183,8.7102,0.692,1.461,-0.949,0.1052,-0.7598,-1.1776,6198,26.57,-32.1,0.73,224.48,-25.48,10.31,2,52.187,19.300014,2.5,,,,,,,,
1.8855,4.0622,9.9292,1.1849,3.4439,9.1053,0.3423,-0.5409,-0.6567,0.8094,-0.6388,1.2031,10357,11.85,-39.7,-5.01,199.09,-20.56,-7.41,2,46.483,19.300014,2.5,,,,,,,,
2.2361,4.5128,9.9673,1.654,3.0064,9.1868,0.4526,1.6621,0.6538,0.1571,0.3225,1.2019,7477,-2.04,-40.93,-4.88,178.64,-18.8,-12.4,2,48.662,19.300014,2.5,,,,,,,,
2.7026,1.7394,7.3398,0.7272,1.6005,9.6478,1.9424,-0.4107,-1.4105,-0.7149,-0.4019,-0.2497,8570,-13.39,-38.09,-10.69,159.76,-16.05,-3.71,2,46.949,19.300013,2.5,,,,,,,,
1.5621,0.4296,10.539,0.5278,-0.5135,9.779,1.2598,0.534,0.6448,0.5165,0.4145,0.0206,13711,-14.18,-33.66,-16.78,159.47,3,-3.09,2,70.523,19.300013,2.5,,,,,,,,
-0.3948,0.9383,10.6088,1.163,1.0275,9.6831,-1.419,-0.0708,1.8393,-0.4741,-0.3525,0.5594,11623,-20.3,-33.03,-9.84,149.37,-6.01,-6.85,2,77.16,19.300013,2.5,,,,,,,,
-0.3035,1.8494,9.9485,0.4861,2.1426,9.5574,-0.5871,-0.7946,-0.2874,-0.1149,0.8019,1.6138,9304,-30.96,-23.55,-8.72,133.77,-14.04,-8.37,2,69.651,19.300013,2.5,,,,,,,,
0.986,2.5454,10.108,0.2933,4.0602,8.9218,1.4848,-2.6438,2.3831,-0.2311,-0.606,-0.5196,8635,-37.28,0.23,-16.32,74.98,-21.76,-1.45,2,72.064,19.300013,2.5,,,,,,,,
-0.377,5.106,10.3221,1.0745,4.0919,8.8472,-1.5518,0.8955,1.5423,0.4348,0.2985,0.3511,7111,-39.52,-4.25,-9.22,85.19,-22.94,-12.53,2,60.687,19.300013,2.5,,,,,,,,
-0.2366,1.4675,10.1496,-0.8444,2.6209,9.4121,0.4582,-0.9882,0.1215,-1.2952,0.5429,2.0499,12225,-25.01,24.38,-29.28,42.27,-15.5,5.13,2,44.472,19.300003,2.5,,,,,,,,
-0.654,3.3959,10.6061,-1.44,1.8527,9.5218,0.7607,1.5075,1.2318,-0.3039,0.0926,0.2223,13524,-14.87,33.22,-25.03,26.43,-13.5,6.27,2,45.823,19.300003,2.5,,,,,,,,
-0.471,1.5766,8.8673,0.6932,2.2238,9.526,-1.1935,-0.6324,-0.7565,-0.1933,-0.2242,-0.8726,13105,-18.97,33.24,-24.23,24.43,-13.11,-4.16,2,45.579,19.300003,2.5,,,,,,,,
0.0445,1.6893,11.1412,0.3468,2.0126,9.5916,0.4018,-0.234,2.8113,0.0406,-0.2893,-0.3716,12783,-21.87,32.69,-21.31,31.44,-9.58,0.08,2,66.745,19.300003,2.5,,,,,,,,
-0.2566,4.7867,8.8883,0.7728,3.8247,8.9969,-0.9459,-0.4918,0.2558,-0.3255,0.8056,0.4119,8580,-26.3,27.49,-29.28,29.03,-24.95,-8.85,2,70.463,19.299995,2.5,,,,,,,,
2.1886,2.2519,9.9361,2.0322,2.3291,9.3068,-0.3654,0.8479,-0.9797,-0.1988,-0.0426,0.8025,10099,-9.78,38.8,-21.55,6.66,-13.74,-12.32,2,67.246,19.299995,2.5,,,,,,,,
1.9338,2.4084,7.7087,1.8946,3.2066,9.0719,0.0775,-1.8036,-0.7088,0.5408,-0.0394,-0.1358,9353,-7.33,35.31,-26.8,1.81,-19.09,-11.8,2,60.774,19.299995,2.5,,,,,,,,
1.8739,3.2321,8.5938,-0.1122,4.5817,8.6698,-1.2204,1.9665,-1.3155,-1.3367,-0.5308,0.2146,6573,2.75,30.8,-30.67,356.45,-27.85,0.74,2,48.134,19.299995,2.5,,,,,,,,
0.1177,1.489,9.7103,0.5028,3.5837,9.1145,-0.4403,-1.98,0.6069,-0.113,-0.4007,-0.6046,8592,-6.8,32.98,-29.69,7.28,-21.43,-3.16,2,47.152,19.299992,2.5,,,,,,,,
-0.7256,4.3834,8.473,0.2555,3.9527,8.9712,-0.8628,-0.0471,-0.2699,0.3746,0.0637,-0.2743,8696,-9.35,29.64,-28.46,10.44,-21.46,-3.91,2,48.609,19.299992,2.5,,,,,,,,
2.1414,2.6006,8.6114,0.5007,4.1765,8.8587,1.8597,-0.0833,-1.2974,-0.7176,-0.1304,-0.0273,7896,-1.95,31.12,-30.42,0.43,-25.21,-3.23,2,44.622,19.299992,2.5,,,,,,,,
1.34,1.8382,8.2403,0.6298,2.3768,9.4934,2.095,0.0116,-1.0373,-0.1407,0.488,0.2248,10179,-1.1,36.5,-27.12,358.75,-16.02,-4.21,2,45.318,19.299992,2.5,,,,,,,,
1.2878,1.6109,8.7955,0.6874,2.7753,9.3806,0.9953,-1.154,-0.2233,0.5315,0.0012,-0.9767,9509,-6.75,35.38,-31.99,2.03,-9.54,0.96,2,48.097,19.299992,2.5,,,,,,,,
-1.28,4.5961,7.5627,0.7969,2.8101,9.3615,-1.9172,2.5201,-1.1772,1.2731,1.4522,0.7306,8674,-2.26,34.38,-31.72,359.01,-16.65,-4.87,2,46.06,19.299992,2.5,,,,,,,,
-2.4504,3.6735,8.0558,-2.8304,4.9349,7.9879,0.903,-1.1454,0.1263,0.1776,1.4758,0.1056,6555,12.82,24.35,-35.23,352.69,-29.38,12.66,2,47.653,19.3,2.5,,,,,,,,
-1.4321,3.0861,7.3783,-1.0899,5.7543,7.8657,-2.1118,-2.4801,1.302,1.3712,-1.8016,0.5444,1111,22.38,21.72,-31.93,348.07,-27.72,22.85,2,54.659,19.3,2.5,,,,,,,,
3.2906,4.5274,8.9531,1.7533,3.8694,8.8388,1.3549,0.8712,0.4002,-1.7614,-0.6498,-0.9637,2281,-8.02,19.57,-40.18,355.97,-32.06,-15.12,2,49.715,19.300003,2.5,,,,,,,,
-1.1026,5.6158,6.9066,-0.7747,5.2366,8.2552,-0.1438,0.2707,-1.173,0.7506,0.0815,-0.925,3895,-1.77,13.9,-48.36,4.38,-26.99,-2.6,2,56.622,19.300003,2.5,,,,,,,,
0.2536,6.4794,5.419,-0.9364,5.1197,8.3116,-0.9979,0.4924,1.4336,0.195,-1.0006,0.0196,2830,5.11,9.96,-47.46,0.51,-31.47,6.43,2,79.44,19.300013,2.5,,,,,,,,
1.0357,3.9101,10.0881,1.1041,4.569,8.6067,-0.128,-0.0863,1.0775,-0.0443,-0.4734,0.1042,3239,0.69,15.03,-43.56,348.89,-27.77,-7.31,2,70.338,19.300013,2.5,,,,,,,,
1.4476,2.8238,9.4082,-0.1238,1.8895,9.6221,1.4307,1.0085,-0.0106,-0.7306,0.74,1.0589,9451,11.11,22.02,-36.57,337.32,-14.92,-2.81,2,70.078,19.30002,2.5,,,,,,,,
-8.9981,4.6131,6.8284,-6.1245,5.6121,5.2121,-2.2483,-2.084,0.5885,-0.2934,1.8252,0.9557,4869,37.6,10.47,-10.83,330.6,-34.91,49.6,2,47.945,19.30002,2.5,,,,,,,,
-7.3485,4.5635,5.1595,-5.8978,6.1867,4.8074,-2.4366,-2.3917,0.7274,-0.9763,1.3805,1.6957,5859,38.93,6.43,-4.72,321.08,-39.11,50.82,2,55.685,19.300028,2.5,,,,,,,,
-6.3861,2.6937,9.2919,-5.195,3.4826,7.5533,-1.1394,-0.2218,1.9847,-0.8361,1.238,0.2883,7074,13.5,-34.32,-0.31,201.64,-24.04,29.9,2,54.331,19.300028,2.5,,,,,,,,
-5.9807,0.9341,8.6173,-5.3265,3.2268,7.5754,-0.8218,-2.3032,-0.7866,-0.7528,0.911,1.1818,6128,-4.41,-33.71,-18.61,153.88,-18.52,32.82,2,77.786,19.300028,2.5,,,,,,,,
-2.8577,2.5317,11.0105,-2.6644,2.2121,9.1749,-0.3129,0.2048,1.5527,0.6482,-1.0206,0.5381,7995,-22.21,-12.36,-25.23,107.72,-9.12,18.19,2,74.845,19.300028,2.5,,,,,,,,
-2.7842,3.2623,9.0174,-1.4349,4.009,8.834,-1.5575,-1.1146,0.854,-0.0866,-0.0686,-0.0057,6675,-30.86,-11.99,-22.18,95.84,-26.22,9.74,2,71.214,19.30004,2.5,,,,,,,,
-0.1637,1.5147,8.4362,-0.984,3.0598,9.265,0.1089,1.2361,-1.4618,0.3914,0.1553,0.2052,8202,-32.48,-13.19,-16.72,103.6,-18.18,6.06,2,74.187,19.30004,2.5,,,,,,,,
-1.9637,3.9476,9.5587,-1.9467,4.1685,8.6605,-0.2261,0.2304,4.4078,1.1624,-0.2852,-0.9147,7535,-28.04,-22.43,-14.09,121.58,-17.85,13.19,2,52.92,19.300049,2.5,,,,,,,,
-2.9443,5.138,4.5246,-2.0387,5.6145,7.7776,-0.2758,-1.102,-3.5431,-0.8122,-0.5369,-0.8122,6338,-26.59,-26.2,2.95,134.05,-43.37,12.38,2,71.304,19.300049,2.5,,,,,,,,
-4.8621,6.7724,6.6201,-3.6953,4.2529,8.0267,0.7445,0.5598,-0.5423,0.1238,0.3049,0.3882,6792,-17.41,-32.57,-3.35,151.78,-23.31,20.87,2,72.912,19.300056,2.5,,,,,,,,
-6.5481,4.7532,7.5627,-5.3118,3.8083,7.3111,-1.77,0.5283,0.8788,-0.6609,-0.1437,-0.7209,6407,-17.34,-27.17,-10.2,141.3,-28.99,35.85,2,54.011,19.300056,2.5,,,,,,,,
-4.7775,4.8467,6.7375,-5.8834,4.1943,6.6305,0.3036,0.1563,0.0202,0.2113,0.3276,0.189,6141,-15.26,-27.18,-11.44,143.63,-25.32,41.58,2,57.271,19.30006,2.5,,,,,,,,
-6.075,5.1155,5.4491,-5.7763,5.7999,5.4006,0.0181,-0.6094,0.869,1.6904,0.2095,-0.0789,5946,-12.47,-28.42,-6.39,153.75,-26.89,40.37,2,46.116,19.30006,2.5,,,,,,,,
-5.6515,5.0436,6.9834,-5.4033,4.901,6.554,-0.2749,0.2313,-0.2317,-0.4079,0.0844,-0.2217,5499,-8.27,-32.31,-0.55,166.71,-32.67,38.36,2,51.649,19.30006,2.5,,,,,,,,
-4.8976,5.6027,5.8886,-6.0408,4.8205,6.0367,0.1166,0.65,0.1755,-0.3939,0.4467,0.0298,5889,-5.83,-33.43,-5.25,164.84,-29.62,41.67,2,55.318,19.30006,2.5,,,,,,,,
-2.5419,4.5269,5.7825,-4.1555,5.9821,6.5663,-0.2606,-0.8982,-1.5911,-0.3757,-0.3738,0.5076,5662,-19.26,-29.27,-10.85,136.98,-37.59,32.33,2,54.751,19.30006,2.5,,,,,,,,
-3.4153,6.1207,7.6294,-4.1365,5.419,7.0494,1.068,0.3147,0.7591,-0.5375,-0.4601,-0.7988,5735,-13.81,-33.77,-7.14,151.63,-33.54,30.4,2,54.746,19.30006,2.5,,,,,,,,
-6.0354,5.2077,3.9707,-4.8852,5.5003,6.4848,-3.1773,-0.3377,-0.0505,-0.1846,0.4712,0.5848,5870,-10.64,-37.58,-4.69,164.43,-32.28,32.57,2,52.222,19.30006,2.5,,,,,,,,
-4.257,5.6693,6.3616,-5.1974,5.8353,5.9251,0.735,-0.1591,0.3592,-0.5195,1.2602,0.9829,6011,-20.18,-26.67,-19.29,127.02,-35.22,38.75,2,56.738,19.30006,2.5,,,,,,,,
-3.8359,3.4101,10.0972,-4.0418,3.2844,8.3095,0.3735,0.8032,-0.5483,-0.5004,-2.3108,-1.9652,6979,-24.4,-22.55,-23.88,106.64,-27.01,33.73,2,58.501,19.300056,2.5,,,,,,,,
-5.711,5.1452,6.8291,-3.8989,4.8934,7.5514,-2.4891,0.4279,-1.2408,1.0187,-0.7285,-0.7773,5732,1.61,-40.89,3.59,185.33,-25.56,26.15,2,72.295,19.300056,2.5,,,,,,,,
-2.375,0.9531,5.0005,-3.4173,5.4707,7.3867,-0.4429,-5.0259,-1.0843,-0.6638,2.00E-04,1.962,6688,-25.27,-28.72,-16.28,131.76,-28.72,36.64,2,65.945,19.300056,2.5,,,,,,,,
-1.2228,3.8236,12.1452,-4.8756,5.0198,6.8703,3.9014,-2.3252,6.9322,0.1733,1.0029,0.7196,9066,-17.33,4.13,-35.86,68.84,-30.79,35.36,2,63.781,19.300056,2.5,,,,,,,,
-3.6279,4.9334,8.3387,-2.7975,6.0784,7.1692,0.8185,-0.9659,0.2494,0.4137,-1.3828,-0.7018,7799,-27.02,-4.9,-29.35,83.26,-38.04,27.08,2,57.394,19.300056,2.5,,,,,,,,
-5.0633,4.754,5.0205,-5.5785,4.4846,6.7037,0.2858,0.5113,-1.7244,-0.377,0.3539,-0.1763,6060,-15.47,-34.35,-14.22,145.41,-27.21,39.77,2,57.463,19.300056,2.5,,,,,,,,
-5.9751,5.7041,5.1447,-6.3619,4.46,5.9837,0.2603,0.9497,-0.4312,0.0979,0.2734,0.488,5707,-14.28,-30.65,-23.8,133.75,-23.3,45.7,2,52.999,19.30006,2.5,,,,,,,,
-4.9976,6.5069,4.0122,-5.209,6.3324,5.3793,0.548,-0.5345,-0.5295,-1.3896,0.2918,1.1637,5351,-19.21,-10.06,-33.23,91.35,-40.22,44.08,2,53.093,19.30006,2.5,,,,,,,,
