ORIENTATION_X,ORIENTATION_Y,ORIENTATION_Z
-77.2,-21.5,71.7
-77.5,-19.5,73.7
-77.8,-18.9,74.4
-78.6,-19.1,72.3
-79.0,-19.6,71.5
-78.9,-19.5,71.6
-79.0,-19.2,71.9
-78.8,-16.5,74.7
-78.9,-14.8,76.7
-78.8,-13.4,79.6
-78.9,-12.9,78.3
-79.4,-10.2,79.2
-79.0,-9.1,80.5
-77.7,-3.2,85.9
-76.8,-4.1,84.0
-76.0,-6.1,82.1
-74.9,-8.1,80.8
-74.7,-9.1,78.3
-74.9,-13.0,77.0
-74.8,-17.0,74.6
-74.6,-22.7,70.4
-75.0,-22.1,72.4
-75.9,-19.1,78.1
-75.5,-16.3,81.5
-75.5,-14.2,85.6
-75.7,-9.6,88.3
-75.6,-6.7,91.9
-75.7,-6.8,90.0
-76.2,-8.1,88.0
-76.4,-8.2,84.7
-77.5,-5.8,86.5
-76.6,-0.9,88.7
-76.3,1.7,91.8
-77.7,-0.2,89.2
-77.2,-3.6,84.2
-76.6,-5.4,84.3
-78.8,-7.5,82.5
-79.3,-8.4,81.3
-81.2,-15.1,76.3
-82.7,-15.3,75.6
-83.9,-11.2,79.0
-84.2,-13.1,76.9
-83.8,-12.9,77.3
-83.8,-15.7,76.1
-85.2,-10.2,80.8
-85.0,-12.3,77.1
-85.9,-22.6,69.4
-84.6,-18.3,72.8
-85.0,-12.2,78.9
-84.9,-14.1,78.6
-84.8,-21.2,71.4
-84.4,-24.9,66.3
-85.7,-30.6,61.3
-86.1,-39.6,52.0
-85.5,-51.4,41.7
-85.4,-54.1,38.9
-85.1,-58.3,36.1
-85.0,-61.8,32.5
-86.2,-62.2,28.6
-86.8,-58.2,29.7
-88.5,-91.6,350.8
-88.2,-54.0,25.9
-86.8,-31.6,50.7
-85.9,-29.7,53.0
-82.6,-28.1,54.7
-82.6,-27.9,56.1
-84.1,-27.6,56.0
-84.6,-25.3,58.1
-84.3,-11.1,72.8
-83.6,-6.3,77.8
-83.3,-1.0,83.5
-82.2,-0.7,84.3
-81.7,-2.7,82.3
-81.2,5.2,93.8
-81.3,11.1,97.9
-82.2,18.4,107.8
-81.3,10.5,100.6
-80.0,6.1,97.0
-79.4,5.5,98.3
-79.4,10.0,104.4
-79.2,7.2,98.6
-78.9,5.8,100.6
-79.5,8.3,102.7
-80.0,7.7,100.1
-79.8,4.9,96.3
-79.0,0.7,90.8
-79.6,-1.5,83.8
-80.5,-2.4,82.2
-80.1,-1.5,79.9
-79.6,-3.9,78.0
-77.4,-4.7,73.7
-78.2,-16.9,266.5
-78.1,-22.1,260.6
-78.1,-24.5,261.2
-79.4,-28.0,257.1
-79.1,-30.4,254.6
-80.2,-32.1,252.0
-80.6,-31.8,252.1
-80.3,-33.4,251.8
-78.0,-44.2,243.7
-77.9,-44.6,242.0
-77.6,-40.7,245.3
-77.5,-46.9,236.2
-77.3,-63.9,222.3
-77.7,-65.1,220.3
-78.4,-55.5,230.5
-78.9,-55.9,229.2
-78.7,-49.8,232.9
-79.6,-48.9,233.8
-80.6,-47.9,232.0
-80.2,-45.2,235.8
-79.6,-38.8,240.0
-80.0,-36.4,242.7
-79.6,-31.8,245.3
-79.8,-29.3,249.3
-81.1,-25.2,253.9
-81.1,-24.0,255.4
-80.8,-20.9,258.1
-81.3,-22.0,255.8
-81.8,-30.7,247.3
-81.2,-28.7,247.4
-81.1,-20.0,256.1
-80.3,-18.9,255.2
-79.6,-19.9,255.3
-79.2,-24.4,250.6
-77.5,-29.1,247.0
-77.1,-26.0,249.7
-77.7,-18.9,257.0
-78.8,-15.6,259.4
-79.0,-15.6,259.3
-78.8,-19.6,252.1
-77.9,-24.4,247.2
-77.8,-24.5,247.0
-77.1,-21.0,251.4
-76.3,-17.2,253.1
-77.7,-15.8,252.0
-78.4,-16.2,255.1
-78.0,-16.5,253.1
-78.7,-16.5,253.7
-78.9,-23.1,248.9
-79.1,-29.2,243.3
-79.3,-31.7,242.7
-81.8,-38.6,238.7
-82.5,-40.8,236.9
-83.2,-44.0,234.3
-83.6,-35.2,241.2
-83.9,-31.6,246.4
-83.3,-30.4,247.5
-82.6,-32.5,244.7
-81.7,-35.1,241.9
-81.5,-42.0,235.3
-81.9,-47.7,231.4
-82.1,-50.1,227.6
-82.2,-53.5,226.3
-81.6,-55.6,223.9
-81.6,-58.6,219.6
-81.7,-55.9,222.0
-81.7,-51.7,224.4
-82.2,-39.6,232.9
-82.1,-38.4,232.7
-81.7,-42.1,227.3
-80.5,-39.0,229.7
-80.3,-37.0,231.3
-80.8,-36.9,231.6
-80.6,-33.6,234.7
-79.6,-32.4,236.7
-79.7,-35.2,232.7
-79.8,-37.4,229.2
-79.7,-42.9,222.2
-79.4,-42.3,224.2
-79.4,-40.5,225.7
-80.4,-44.5,222.8
-81.0,-49.2,220.1
-81.0,-58.9,209.6
-78.7,-55.4,213.8
-78.5,-53.7,218.4
-78.0,-45.9,228.3
-78.2,-29.5,248.6
-77.8,-25.5,253.9
-77.9,-22.1,255.6
-77.9,-23.0,258.4
-78.5,-22.9,258.3
-78.1,-19.9,259.9
-78.0,-18.9,259.3
-79.5,-16.2,259.3
-80.1,-13.2,259.2
-79.6,-10.2,262.2
-79.8,-18.6,257.2
-79.0,-23.4,252.1
-77.2,-21.3,253.0
-77.1,-18.6,255.8
-76.9,-18.0,256.3
-77.4,-20.3,252.4
-77.9,-24.7,250.1
-77.9,-28.1,247.1
-75.6,-26.9,248.5
-77.1,-27.1,250.6
-78.4,-26.5,255.4
-78.8,-28.6,254.8
-79.9,-36.0,248.8
-79.7,-36.3,248.6
-79.9,-33.4,253.0
-79.7,-32.6,255.5
-80.4,-34.9,256.6
-80.9,-35.6,258.2
-82.2,-24.8,265.9
-82.5,-18.1,275.8
-82.5,-14.8,277.8
-81.9,-19.2,273.0
-81.2,-20.2,269.6
-82.7,-22.7,265.9
-83.7,-26.4,263.2
-85.4,-35.0,253.9
-85.2,-30.7,257.6
-83.0,-25.5,261.7
-81.7,-24.9,261.5
-80.4,-23.1,263.9
-80.6,-20.4,265.4
-80.7,-17.0,268.5
-79.6,-11.2,275.4
-78.7,-9.9,275.8
-78.7,-12.3,271.6
-78.5,-14.4,270.4
-78.8,-17.8,267.4
-78.5,-22.9,263.8
-78.1,-23.3,262.8
-76.8,-24.1,259.6
-76.7,-21.7,261.8
-76.9,-19.9,261.9
-75.5,-14.8,263.4
-75.3,-13.6,262.1
-75.0,-12.7,257.0
-74.5,-13.4,254.1
-74.6,-14.0,246.2
-74.7,-10.9,246.0
-74.1,-8.2,240.4
-74.2,-7.3,236.7
-74.8,-4.3,231.6
-73.1,-5.3,228.0
-79.6,8.1,120.8
-81.2,16.1,128.1
-81.0,14.3,124.8
-81.0,12.1,121.2
-80.8,11.9,121.1
-80.7,6.4,111.9
-80.0,0.7,106.6
-79.8,-2.5,101.9
-78.5,-5.5,96.9
-79.7,-3.2,98.4
-81.3,0.0,104.1
-80.9,-0.4,101.9
-81.1,3.2,105.3
-81.1,5.2,105.6
-82.0,6.2,106.1
-80.5,6.5,103.7
-79.4,9.1,105.2
-78.8,2.7,99.3
-79.2,-2.3,93.9
-77.4,-8.4,86.9
-77.5,-8.1,86.7
-77.4,-7.4,89.6
-77.9,-5.9,90.8
-77.8,-6.4,92.7
-78.2,-6.6,92.1
-79.7,-5.0,94.1
-79.7,-4.9,94.3
-80.7,-5.2,93.6
-81.2,-6.2,93.8
-79.5,-6.4,91.3
-79.1,-4.7,93.4
-79.0,-3.3,94.8
-78.9,-3.9,94.0
-78.4,-0.7,96.4
-77.6,-1.9,94.1
-77.5,-6.9,89.0
-79.1,-13.4,84.3
-80.1,-14.8,80.5
-81.0,-14.2,84.5
-80.8,-12.6,84.6
-79.5,-10.7,87.0
-78.9,-8.8,87.7
-77.4,-8.4,85.7
-78.0,-4.8,88.6
-78.4,-3.3,88.6
-77.6,-2.1,90.1
-77.3,-3.1,89.3
-76.6,-6.6,86.3
-76.4,-7.0,89.2
-74.5,-8.4,88.9
-75.0,-9.0,86.1
-74.8,-13.6,83.1
-74.8,-13.6,83.1
-74.2,-14.5,82.5
-74.9,-14.9,81.6
-75.0,-16.2,78.8
-74.8,-18.1,77.1
-75.1,-19.5,75.0
-75.3,-23.7,70.5
-75.8,-23.1,72.5
-75.5,-18.9,74.2
-75.8,-23.9,68.5
-75.8,-33.9,57.8
-76.8,-35.4,55.4
-77.7,-37.0,53.6
-77.4,-34.6,57.7
-76.9,-33.3,57.9
-76.7,-31.6,59.4
-75.7,-29.9,62.0
-75.7,-29.0,63.0
-76.1,-27.0,65.1
-76.3,-27.3,62.8
-76.2,-28.3,64.9
-75.0,-31.3,62.0
-74.5,-31.3,63.8
-74.8,-31.2,65.6
-74.5,-29.3,67.9
-75.4,-21.6,75.9
-78.3,-17.0,77.6
-77.2,-16.5,80.5
-77.1,-18.2,78.5
-76.9,-20.1,78.2
-77.1,-21.2,77.1
-77.1,-20.8,78.9
-77.6,-22.3,75.6
-78.0,-21.8,78.0
-76.3,-13.5,87.6
-76.0,-10.3,91.2
-74.8,-10.0,89.1
-74.7,-12.1,87.6
-77.1,-10.3,88.6
-77.0,-10.8,86.4
-77.7,-14.4,84.2
-78.4,-15.1,84.8
-83.1,-6.7,95.2
-85.5,-0.2,102.1
-87.9,118.6,226.1
-88.5,114.2,222.0
-87.8,-58.9,48.5
-86.5,-62.8,45.0
-85.8,-65.1,44.0
-85.3,-61.9,46.4
-85.3,-53.3,56.4
-85.6,-52.7,55.8
-84.7,-44.0,65.2
-84.3,-35.6,74.1
-84.6,-33.6,76.0
-82.8,-19.0,89.7
-82.4,-18.2,90.9
-82.2,-20.4,89.1
-82.4,-16.0,92.8
-82.2,-11.6,96.0
-82.7,-10.4,98.4
-83.7,-10.2,95.9
-82.8,-14.7,92.2
-82.6,-14.8,91.9
-81.5,-20.9,85.8
-81.2,-22.7,84.2
-80.8,-19.3,85.0
-81.0,-14.4,88.4
-80.7,-3.0,97.3
-80.9,-0.9,100.5
-81.4,0.3,99.7
-80.6,2.9,102.8
-80.7,4.7,103.6
-80.4,2.5,102.6
-80.6,-9.8,90.2
-80.8,-15.4,85.8
-81.3,-23.7,78.4
-81.5,-26.2,77.2
-82.8,-30.7,72.0
-82.6,-33.2,70.9
-82.0,-34.1,70.2
-81.4,-35.7,66.0
-81.7,-36.1,65.2
-83.1,-29.3,73.2
-84.6,-21.7,80.8
-82.3,1.6,104.0
-82.9,7.6,109.9
-79.8,5.1,107.1
-80.2,11.5,110.3
-80.9,19.7,117.7
-81.1,15.2,111.8
-80.8,11.4,106.9
-80.1,7.6,100.2
-79.6,8.2,101.2
-79.5,13.4,106.1
-79.9,16.5,109.2
-80.4,18.8,110.7
-81.4,17.4,109.0
-81.8,13.6,105.1
-81.3,10.2,101.8
-79.8,9.6,100.3
-79.4,9.9,101.0
-78.7,5.0,98.3
-77.5,1.5,95.4
-77.5,-3.1,92.4
-77.2,-5.8,90.1
-76.8,-10.0,87.3
-76.7,-9.3,88.3
-76.3,-8.9,91.5
-76.7,-6.5,92.5
-76.8,-4.8,94.0
-78.5,-3.3,92.9
-79.5,-2.3,93.6
-80.5,-1.4,92.3
-80.9,-0.4,91.8
-82.7,2.4,93.6
-83.1,5.1,94.6
-79.5,0.2,88.6
-76.4,8.4,296.2
-76.8,9.8,295.1
-79.2,11.1,297.5
-79.5,13.5,297.1
-78.6,13.8,296.7
-77.8,16.9,299.8
-78.0,17.2,298.5
-77.7,9.0,288.2
-77.5,4.9,282.0
-75.7,-2.0,272.6
-75.4,-2.8,271.8
-76.3,-4.8,270.6
-76.5,-4.6,270.6
-76.7,-4.7,270.6
-76.6,-4.3,270.9
-76.8,-4.2,272.5
-76.0,-4.7,272.7
-76.3,-2.5,273.5
-76.8,-4.2,270.8
-76.7,-6.2,268.9
-76.7,-10.0,264.5
-77.0,-11.1,264.0
-77.3,-12.7,262.6
-77.3,-11.9,263.1
-78.0,-5.8,269.9
-78.6,-2.3,273.7
-80.6,0.1,274.2
-80.4,-0.9,271.3
-78.9,-4.2,267.0
-78.1,-6.3,264.7
-77.0,-11.2,259.1
-77.0,-12.4,259.1
-76.9,-16.1,254.4
-76.3,-15.8,252.5
-76.7,-15.9,254.1
-77.2,-18.2,252.3
-77.1,-23.1,247.7
-77.3,-27.3,243.6
-78.2,-26.8,246.7
-78.3,-25.1,246.4
-78.9,-23.4,247.0
-78.0,-23.3,244.8
-77.5,-24.1,243.8
-77.6,-23.9,242.1
-77.1,-21.5,244.4
-77.7,-22.2,244.1
-78.5,-24.0,244.5
-78.8,-24.2,242.8
-79.4,-26.6,240.6
-79.1,-28.5,237.3
-79.0,-30.0,237.2
-80.0,-32.2,234.2
-80.8,-33.9,236.3
-80.9,-33.5,238.3
-80.9,-33.3,240.1
-81.1,-32.8,242.1
-81.2,-33.9,241.3
-81.8,-39.1,237.9
-82.6,-52.5,227.2
-82.6,-56.4,224.0
-82.3,-49.4,231.4
-81.8,-45.0,235.3
-81.3,-41.0,240.7
-80.7,-30.2,250.6
-80.6,-27.8,251.2
-81.0,-26.1,250.1
-81.5,-29.8,244.8
-80.2,-31.8,240.8
-79.3,-29.2,244.3
-78.3,-22.0,250.8
-77.8,-20.2,251.9
-77.2,-17.5,252.9
-76.4,-11.7,256.6
-75.7,-10.9,257.2
-75.8,-13.7,254.2
-76.0,-19.6,251.8
-76.0,-20.4,252.3
-78.5,-23.1,251.2
-78.8,-24.4,250.5
-78.2,-23.6,250.8
-79.1,-23.5,248.6
-78.5,-21.2,250.1
-79.3,-17.3,254.6
-79.8,-15.8,254.7
-80.0,-13.1,257.4
-79.7,-15.5,255.2
-78.1,-16.5,253.4
-78.3,-14.8,258.3
-82.1,-18.9,251.7
-82.2,-18.9,253.2
-81.0,-11.5,258.4
-80.7,-2.9,267.0
-79.9,-1.4,268.0
-80.0,0.3,267.9
-79.8,0.5,268.0
-79.4,-1.4,264.2
-78.4,-6.7,260.0
-78.1,-10.8,255.7
-77.3,-12.0,257.3
-77.7,-10.0,259.8
-78.3,-9.3,260.7
-79.7,-10.2,262.2
-79.6,-10.9,259.6
-80.1,-9.1,263.6
-79.8,-5.2,267.2
-79.0,-5.4,266.1
-78.3,-13.1,258.5
-78.1,-17.8,255.4
-77.4,-23.4,252.7
-77.3,-22.8,254.8
-77.6,-21.2,258.4
-77.2,-20.0,260.9
-77.4,-19.2,260.2
-76.4,-13.8,263.0
-72.8,-12.6,263.5
-73.4,-14.2,262.9
-76.2,-17.0,260.2
-77.8,-16.6,259.2
-78.8,-16.6,258.7
-79.3,-20.5,255.1
-79.5,-22.7,252.7
-79.7,-19.6,255.8
-79.4,-17.7,257.5
-80.8,-20.2,252.8
-81.3,-20.5,255.7
-82.2,-17.2,257.9
-82.4,-15.9,259.3
-82.8,-17.1,258.3
-83.8,-19.3,256.8
-85.1,-26.6,248.7
-85.3,-27.8,247.6
-84.8,-22.1,254.4
-83.4,-22.8,256.0
-82.0,-18.9,259.2
-80.1,-15.5,262.7
-79.8,-12.1,267.6
-79.6,-4.5,276.3
-79.6,-2.6,276.7
-79.1,-3.7,275.8
-78.5,-6.8,273.4
-77.1,-10.6,270.6
-76.1,-8.1,273.9
-76.6,-6.6,276.7
-76.9,-8.0,277.0
-77.2,-6.9,278.2
-79.2,-2.1,282.4
-79.1,-1.9,282.5
-79.9,-4.5,280.1
-80.2,-8.4,278.1
-80.9,-14.3,272.5
-80.8,-16.7,271.8
-80.7,-17.6,273.5
-81.1,-19.1,274.2
-81.2,-18.6,276.7
-80.0,-12.0,286.0
-77.9,-13.2,90.3
-78.6,-11.3,93.5
-79.4,-13.6,90.8
-79.0,-22.1,82.0
-79.4,-26.1,77.8
-76.8,-23.2,78.8
-76.6,-21.7,77.0
-78.6,-15.6,79.0
-80.4,-14.5,77.8
-81.9,-23.5,67.5
-81.0,-32.0,57.4
-80.5,-32.7,56.9
-81.2,-29.6,59.7
-81.5,-27.0,60.7
-82.4,-24.5,62.8
-82.9,-25.9,61.2
-83.5,-27.2,59.4
-84.8,-26.7,64.3
-83.6,-20.7,71.1
-83.6,-28.3,66.5
-83.5,-33.2,60.0
-84.3,-40.4,53.6
-84.2,-43.0,50.8
-85.0,-42.9,50.8
-85.2,-42.5,51.1
-83.8,-31.9,59.3
-83.4,-29.0,61.0
-83.5,-29.8,60.0
-83.0,-29.6,58.7
-82.3,-30.4,58.1
-81.8,-25.3,62.2
-82.2,-21.8,65.5
-83.5,-28.6,59.4
-83.4,-27.0,59.6
-83.0,-27.1,59.8
-82.6,-27.6,59.1
-82.4,-28.6,58.5
-82.6,-27.9,60.7
-83.8,-20.9,65.8
-84.2,-7.5,82.6
-84.2,-4.1,87.5
-84.2,2.3,92.4
-84.5,4.2,92.6
-83.0,1.0,86.9
-82.4,-0.4,83.8
-80.8,-5.6,74.9
-78.6,-11.8,71.1
-78.7,-17.1,64.0
-77.9,-17.7,64.0
-76.2,-19.4,64.6
-77.0,-20.1,63.6
-78.7,-22.4,62.4
-78.3,-22.9,61.9
-76.6,-17.4,68.8
-77.0,-12.6,73.2
-78.7,-16.9,71.0
-79.4,-19.8,67.9
-79.5,-21.3,66.0
-79.6,-22.2,65.1
-78.6,-16.0,70.7
-80.0,-9.0,78.8
-80.1,-8.4,77.7
-80.2,-2.3,80.9
-81.0,-1.3,82.8
-81.9,-0.3,84.8
-81.7,4.1,91.1
-80.9,5.3,94.5
-81.4,2.7,91.7
-82.8,0.2,89.7
-83.8,-10.5,81.5
-81.6,-10.6,82.6
-82.3,-2.3,90.7
-82.1,-3.4,91.1
-81.3,-6.1,87.3
-80.2,-0.9,94.9
-80.0,-1.0,96.6
-80.7,-6.3,90.6
-80.7,-9.9,85.4
-81.3,-11.3,83.5
-81.6,-10.6,82.7
-82.7,-8.0,86.0
-81.8,-9.5,85.2
-80.5,4.6,95.6
-79.6,6.2,96.1
-79.4,5.6,94.1
-80.7,-1.4,86.2
-81.0,-5.8,81.3
-80.5,-5.0,80.9
-81.3,-0.5,85.0
-81.8,-3.3,81.9
-81.9,-13.7,73.0
-80.7,-26.1,63.6
-80.4,-29.6,60.2
-80.3,-35.3,57.2
-80.6,-34.9,59.1
-79.5,-14.3,78.1
-79.7,-7.6,81.9
-78.6,-8.6,80.8
-78.2,-10.5,74.9
-78.1,-5.4,75.3
-78.1,-3.3,78.7
-78.1,1.1,80.3
-77.6,0.3,76.5
-76.5,-1.5,76.8
-76.8,3.3,80.2
-76.2,4.7,81.7
-74.6,2.4,80.9
-74.2,1.1,80.6
-78.1,3.0,84.3
-79.7,3.1,84.6
-81.2,5.0,85.8
-82.4,-1.0,82.6
-83.3,-11.6,74.4
-83.3,-16.0,73.0
-82.8,-15.7,76.5
-83.4,-4.2,89.6
-84.0,7.9,101.3
-83.8,7.0,100.5
-84.0,11.2,102.8
-84.0,13.0,103.3
-83.5,10.5,99.5
-83.0,5.7,93.5
-83.9,9.6,96.9
-84.4,10.5,97.6
-84.8,0.8,92.2
-85.3,-0.7,90.4
-85.9,-3.6,88.7
-84.4,-9.0,84.0
-83.5,-6.8,86.8
-85.2,13.8,106.4
-84.9,20.0,112.6
-84.8,17.7,110.5
-85.1,20.2,114.4
-85.4,15.0,112.4
-84.5,2.0,100.0
-84.7,6.6,104.4
-84.9,16.5,115.6
-85.8,27.8,127.6
-85.7,32.6,132.2
-85.5,40.3,136.9
-85.7,40.5,133.9
-87.5,37.1,131.5
-88.0,28.8,126.1
-88.4,29.7,126.8
-87.5,27.5,125.1
-86.5,25.1,122.9
-85.2,23.0,118.7
-82.5,1.9,96.2
-81.0,-1.9,90.2
-80.7,-3.7,85.2
-80.2,-7.9,79.6
-81.4,-9.4,79.0
-81.9,-3.0,82.1
-81.2,-1.3,81.2
-78.7,-5.6,76.7
-77.7,-10.0,71.1
-76.0,-12.6,67.2
-77.5,-5.5,72.2
-79.1,1.2,76.6
-80.4,0.0,67.2
-80.4,-4.3,60.0
-79.0,-14.5,41.9
-79.0,-15.2,37.8
-77.7,-11.8,35.5
-76.6,-8.3,286.2
-77.8,-8.2,285.3
-78.8,-9.1,279.6
-79.5,-9.6,279.9
-79.4,-14.2,271.7
-79.7,-14.1,269.5
-80.4,-10.0,272.0
-81.8,1.9,280.1
-82.1,5.5,283.7
-81.8,7.2,285.3
-79.6,7.5,286.2
-79.3,15.4,293.8
-79.2,16.7,292.2
-80.1,6.3,284.5
-80.5,5.4,282.6
-81.2,4.0,281.5
-82.3,2.9,277.8
-83.0,6.3,281.6
-83.0,5.2,279.1
-82.9,1.2,274.9
-82.0,-6.2,267.2
-81.7,-5.3,269.2
-81.4,-7.0,267.6
-81.2,-9.3,266.8
-79.4,-9.1,265.8
-79.4,-6.9,268.2
-80.1,-9.4,266.1
-80.9,-16.1,261.4
-80.7,-20.6,257.3
-81.8,-21.0,258.7
-82.5,-18.1,260.3
-81.2,3.1,276.2
-81.8,5.3,278.7
-81.9,-0.9,270.9
-81.0,-7.7,263.5
-81.5,-10.1,261.4
-82.1,-10.4,260.1
-82.2,-10.0,260.3
-80.7,-11.6,261.1
-80.0,-13.9,260.1
-80.3,-13.3,260.7
-80.5,-12.6,261.6
-80.7,-13.2,259.6
-81.9,-17.0,256.3
-82.1,-18.1,255.4
-81.4,-24.7,248.6
-81.0,-23.0,250.1
-80.5,-21.6,252.7
-80.0,-19.5,254.8
-79.8,-20.9,252.9
-79.6,-22.5,251.4
-80.6,-24.9,251.1
-81.0,-23.7,252.6
-81.0,-19.1,255.4
-81.0,-17.2,257.3
-79.8,-17.6,256.5
-81.0,-17.3,257.2
-81.7,-12.1,261.1
-80.6,-8.9,262.0
-80.8,-10.6,259.1
-80.7,-11.3,258.2
-81.2,-8.6,259.7
-82.5,-9.9,257.6
-82.6,-10.5,256.9
-82.9,-8.7,258.6
-83.0,-8.3,259.2
-83.1,-8.6,260.5
-83.0,-8.0,262.6
-83.3,-3.0,266.1
-83.5,2.0,274.2
-84.0,4.1,275.3
-83.7,-2.5,270.1
-82.9,-9.1,264.4
-82.7,-8.1,265.5
-82.3,-7.6,267.4
-81.9,-6.0,268.7
-81.1,-2.6,271.5
-80.8,-1.4,274.1
-80.2,0.7,274.6
-80.3,1.2,273.6
-80.3,-3.5,267.2
-80.3,-5.7,263.5
-80.5,-8.7,260.7
-81.9,-12.1,258.1
-81.4,-12.9,255.3
-80.0,-14.9,252.7
-79.8,-13.7,253.6
-79.7,-6.3,262.6
-80.1,-5.9,261.7
-81.0,-5.9,263.7
-81.4,-6.0,264.1
-82.3,-9.3,260.8
-82.9,-13.5,258.9
-83.7,-12.7,260.2
-83.9,-8.0,266.5
-84.5,-6.5,268.4
-84.1,0.1,273.3
-84.2,3.9,278.7
-83.9,4.1,280.4
-83.2,3.6,281.0
-82.5,4.2,281.3
-81.3,1.0,277.4
-81.2,-1.9,274.4
-81.7,-6.5,270.3
-81.7,-9.6,267.0
-81.1,-14.0,264.4
-80.9,-14.7,263.4
-80.3,-9.6,266.3
-80.1,-6.9,270.6
-80.1,-6.0,269.9
-79.7,-6.7,268.9
-79.8,-7.6,266.2
-79.5,-9.6,264.0
-79.6,-9.6,266.1
-80.7,-11.7,264.6
-81.0,-16.0,258.7
-80.6,-18.1,258.3
-80.3,-16.5,257.8
-81.8,-15.9,262.7
-82.9,-16.8,259.0
-84.3,-23.9,252.8
-85.3,-26.9,252.1
-85.7,-20.2,259.0
-85.9,6.0,285.1
-85.5,-7.8,272.6
-85.0,-12.5,270.7
-85.0,-1.0,282.2
-85.0,-1.0,281.9
-84.8,-17.4,267.2
-83.6,-19.5,264.7
-83.5,-5.2,277.0
-81.9,-10.8,272.1
-81.6,2.4,285.4
-82.1,7.5,290.4
-83.0,16.4,298.4
-79.8,10.8,290.5
-80.0,11.1,291.5
-79.7,3.4,283.3
-79.3,-0.1,279.3
-78.6,-3.1,275.5
-78.5,-3.3,275.7
-78.4,-3.2,278.2
-78.2,-1.9,279.6
-78.0,-2.6,281.8
-77.2,-4.4,280.6
-77.7,-4.6,283.9
-77.5,-6.4,283.7
-76.7,-7.2,283.8
-76.8,-9.1,282.9
-76.4,-11.1,282.6
-73.4,-12.9,282.5
-73.6,-11.5,284.7
-75.1,-8.8,286.7
-74.5,-9.1,288.4
-74.5,-10.3,289.1
-73.7,-10.9,289.9
-76.3,-10.8,92.1
-76.3,-13.0,88.0
-76.1,-13.4,85.9
-79.6,-17.2,81.6
-80.5,-20.3,78.0
-79.6,-21.8,77.0
-79.9,-20.1,77.1
-79.9,-19.3,77.6
-79.0,-14.6,81.4
-78.5,-11.5,84.8
-79.2,-10.4,82.3
-79.3,-11.1,81.2
-80.0,-10.1,83.8
-82.1,-13.2,79.3
-80.8,-18.9,74.2
-77.3,-19.6,73.4
-78.3,-22.3,69.9
-77.7,-24.7,68.0
-77.1,-24.2,68.8
-77.1,-22.2,72.7
-76.2,-21.3,74.1
-77.5,-22.5,70.4
-78.2,-32.0,63.5
-77.0,-33.4,62.4
-76.0,-28.3,68.2
-75.8,-23.9,71.2
-75.4,-17.9,78.3
-75.6,-17.4,78.5
-77.4,-17.5,77.6
-77.7,-24.6,73.4
-80.5,-30.8,68.9
-80.9,-29.8,69.4
-82.7,-22.9,79.2
-83.1,-22.4,84.4
-82.9,-19.8,87.6
-82.7,-14.4,91.5
-81.7,-12.1,92.5
-81.0,-9.6,93.9
-80.7,-9.5,92.6
-80.8,-11.8,90.2
-80.9,-16.7,85.1
-81.3,-20.7,80.0
-79.8,-28.9,70.7
-80.5,-31.2,70.1
-80.0,-29.2,71.8
-78.5,-28.3,70.5
-78.0,-27.5,71.7
-77.6,-25.6,72.2
-77.2,-23.1,73.5
-78.1,-21.2,75.0
-78.6,-21.9,73.9
-78.8,-23.5,72.0
-78.4,-21.2,74.7
-77.2,-13.4,82.4
-76.8,-10.3,84.3
-78.4,-16.6,79.5
-79.0,-20.6,75.3
-78.2,-25.7,70.3
-77.9,-26.4,69.6
-77.5,-25.2,70.6
-77.5,-23.3,72.6
-77.5,-23.1,71.7
-77.7,-27.1,65.7
-77.2,-31.0,61.9
-77.8,-32.1,61.9
-78.3,-33.0,62.4
-78.6,-36.0,58.8
-79.3,-38.4,56.1
-77.9,-34.9,58.7
-77.6,-32.5,61.6
-78.0,-28.8,63.8
-78.9,-29.0,63.1
-79.8,-29.7,61.7
-80.5,-28.8,60.9
-79.6,-27.2,61.5
-79.0,-27.6,60.9
-78.8,-28.6,58.6
-78.7,-26.7,63.5
-78.5,-27.3,61.4
-78.7,-26.2,64.0
-79.3,-24.6,65.9
-80.1,-19.6,70.6
-79.9,-19.6,70.8
-79.8,-20.3,70.1
-79.4,-22.4,69.8
-78.9,-23.5,68.6
-78.6,-24.3,69.9
-78.8,-22.9,71.5
-80.0,-18.4,73.8
-80.8,-14.7,77.0
-79.7,-9.6,79.7
-80.6,-11.3,79.3
-79.6,-15.8,71.8
-80.4,-19.2,68.0
-80.7,-24.2,62.4
-79.1,-25.9,62.9
-78.2,-24.7,63.0
-79.0,-25.1,65.6
-80.7,-23.2,66.6
-81.2,-16.1,70.6
-81.0,-16.8,70.1
-79.8,-24.4,61.0
-79.8,-27.3,58.3
-79.8,-27.8,59.1
-78.8,-33.2,55.2
-77.1,-35.5,54.9
-77.2,-34.9,55.7
-77.8,-33.5,59.8
-78.5,-33.5,58.1
-76.8,-30.7,60.6
-76.3,-30.1,62.5
-75.6,-28.7,63.3
-76.4,-26.8,63.1
-76.6,-25.9,64.2
-76.9,-22.4,67.6
-77.0,-21.1,69.2
-79.7,-21.7,67.2
-78.8,-20.3,65.8
-77.8,-21.2,65.7
-77.5,-21.5,65.2
-76.9,-20.0,67.4
-76.6,-16.8,71.9
-75.7,-14.4,72.0
-76.3,-11.6,74.4
